sender,sender_type,sender_id,timestamp,meta,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
trial,html.Screen,6_25_0,2023-11-15T20:43:52.104Z,,,1,-1.010942598,-0.793609223,,TRUE,hh,2604.416,response,0.838746044,0.95,-0.95,1.124665218,0.95,-0.95,high,high,,ISIC_8253326.JPG,,ISIC_0014189.JPG,167,TRUE,hh,keypress(i),0,FALSE,238599,238598.7,235977.749,236199.8,235994.284,238398.977,1,40,26,
sequence,flow.Sequence,6_25,2023-11-15T20:43:52.105Z,,,,,,,,,2604.416,completion,,,,,,,high,high,,,,,,TRUE,,,,FALSE,238599.5,238598.7,235977.749,236199.7,235994.284,238398.977,1,40,,
trial,html.Screen,6_26_0,2023-11-15T20:43:57.329Z,,,1,0.862341423,-0.782830144,,TRUE,lh,5422.523,response,-1.065667321,0.95,-0.95,0.808254169,0.95,-0.95,low,high,,ISIC_2727016.JPG,,ISIC_0033985.JPG,28,TRUE,lh,keypress(e),0,FALSE,243821.5,243821.5,238382.354,238599.8,238398.977,243625.804,1,40,27,
sequence,flow.Sequence,6_26,2023-11-15T20:43:57.330Z,,,,,,,,,5422.523,completion,,,,,,,low,high,,,,,,TRUE,,,,FALSE,243821.8,243821.5,238382.354,238599.8,238398.977,243625.804,1,40,,
trial,html.Screen,6_27_0,2023-11-15T20:43:59.603Z,,,1,1.011596533,-0.82826336,,TRUE,lh,2468.996,response,-0.869932995,0.95,-0.95,0.888053332,0.95,-0.95,low,high,,ISIC_1069587.JPG,,ISIC_8617084.JPG,28,TRUE,lh,keypress(e),0,FALSE,246095.1,246094.8,243609.237,243821.8,243625.804,245896.923,1,40,28,
sequence,flow.Sequence,6_27,2023-11-15T20:43:59.603Z,,,,,,,,,2468.996,completion,,,,,,,low,high,,,,,,TRUE,,,,FALSE,246095.5,246094.8,243609.237,243821.8,243625.804,245896.923,1,40,,
trial,html.Screen,6_28_0,2023-11-15T20:44:00.890Z,,,1,0.880017316,0.77705133,,TRUE,ll,1484.677,response,-1.048330701,0.95,-0.95,-0.80866255,0.95,-0.95,low,low,,ISIC_0030852.JPG,,ISIC_0030508.JPG,142,TRUE,ll,keypress(f),0,FALSE,247381.7,247381.6,245880.368,246095.8,245896.923,247182.876,1,40,29,
sequence,flow.Sequence,6_28,2023-11-15T20:44:00.890Z,,,,,,,,,1484.677,completion,,,,,,,low,low,,,,,,TRUE,,,,FALSE,247382,247381.6,245880.368,246095.8,245896.923,247182.876,1,40,,
trial,html.Screen,6_29_0,2023-11-15T20:44:03.529Z,,,1,1.04704908,0.926738555,,TRUE,ll,2838.524,response,-0.999191034,0.95,-0.95,-0.924262906,0.95,-0.95,low,low,,ISIC_0058649.JPG,,ISIC_7795549.JPG,142,TRUE,ll,keypress(f),0,FALSE,250021.5,250021.4,247166.107,247382,247182.876,249821.147,1,40,30,
sequence,flow.Sequence,6_29,2023-11-15T20:44:03.529Z,,,,,,,,,2838.524,completion,,,,,,,low,low,,,,,,TRUE,,,,FALSE,250021.6,250021.4,247166.107,247382,247182.876,249821.147,1,40,,
trial,html.Screen,6_30_0,2023-11-15T20:44:04.761Z,,,1,-0.857945126,0.963317297,,TRUE,hl,1432.353,response,0.791102468,0.95,-0.95,-0.797597702,0.95,-0.95,high,low,,ISIC_0067172.JPG,,ISIC_5813642.JPG,26,TRUE,hl,keypress(j),0,FALSE,251253.5,251253.5,249804.564,250021.6,249821.147,251057.072,1,40,31,
sequence,flow.Sequence,6_30,2023-11-15T20:44:04.762Z,,,,,,,,,1432.353,completion,,,,,,,high,low,,,,,,TRUE,,,,FALSE,251253.7,251253.5,249804.564,250021.6,249821.147,251057.072,1,40,,
trial,html.Screen,6_31_0,2023-11-15T20:44:06.123Z,,,1,1.016457684,-0.812062654,,TRUE,lh,1557.828,response,-0.869932995,0.95,-0.95,0.888053332,0.95,-0.95,low,high,,ISIC_6002694.JPG,,ISIC_8617084.JPG,28,TRUE,lh,keypress(e),0,FALSE,252615.2,252614.9,251040.259,251253.8,251057.072,252409.503,1,40,32,
sequence,flow.Sequence,6_31,2023-11-15T20:44:06.124Z,,,,,,,,,1557.828,completion,,,,,,,low,high,,,,,,TRUE,,,,FALSE,252615.6,252614.9,251040.259,251253.8,251057.072,252409.503,1,40,,
trial,html.Screen,6_32_0,2023-11-15T20:44:07.321Z,,,1,0.783371001,-0.931558809,,TRUE,lh,1403.697,response,-0.869932995,0.95,-0.95,0.888053332,0.95,-0.95,low,high,,ISIC_3826102.JPG,,ISIC_8617084.JPG,28,TRUE,lh,keypress(e),0,FALSE,253813.2,253813.2,252393.049,252615.9,252409.503,253611.841,1,40,33,
sequence,flow.Sequence,6_32,2023-11-15T20:44:07.321Z,,,,,,,,,1403.697,completion,,,,,,,low,high,,,,,,TRUE,,,,FALSE,253813.4,253813.2,252393.049,252615.9,252409.503,253611.841,1,40,,
trial,html.Screen,6_33_0,2023-11-15T20:44:08.627Z,,,1,-0.778458387,0.964151481,,TRUE,hl,1506.959,response,0.862341423,0.95,-0.95,-0.782830144,0.95,-0.95,high,low,,ISIC_0011924.JPG,,ISIC_2727016.JPG,26,TRUE,hl,keypress(j),0,FALSE,255119.2,255118.8,253595.395,253813.4,253611.841,254914.433,1,40,34,
sequence,flow.Sequence,6_33,2023-11-15T20:44:08.628Z,,,,,,,,,1506.959,completion,,,,,,,high,low,,,,,,TRUE,,,,FALSE,255119.7,255118.8,253595.395,253813.4,253611.841,254914.433,1,40,,
trial,html.Screen,6_34_0,2023-11-15T20:44:11.091Z,,,1,0.926393144,0.915966404,,TRUE,ll,2668.367,response,-1.005193232,0.95,-0.95,-0.772457105,0.95,-0.95,low,low,,ISIC_0053617.JPG,,ISIC_0026943.JPG,142,TRUE,ll,keypress(f),0,FALSE,257583.1,257582.8,254897.816,255120,254914.433,257385.843,1,40,35,
sequence,flow.Sequence,6_34,2023-11-15T20:44:11.091Z,,,,,,,,,2668.367,completion,,,,,,,low,low,,,,,,TRUE,,,,FALSE,257583.5,257582.8,254897.816,255119.9,254914.433,257385.843,1,40,,
trial,html.Screen,6_35_0,2023-11-15T20:44:12.315Z,,,1,-0.882613178,-1.119782074,,TRUE,hh,1420.657,response,0.98664399,0.95,-0.95,0.929428137,0.95,-0.95,high,high,,ISIC_7137995.JPG,,ISIC_0072953.JPG,167,TRUE,hh,keypress(i),0,FALSE,258806.8,258806.5,257369.16,257583.8,257385.843,258604.876,1,40,36,
sequence,flow.Sequence,6_35,2023-11-15T20:44:12.315Z,,,,,,,,,1420.657,completion,,,,,,,high,high,,,,,,TRUE,,,,FALSE,258807.2,258806.5,257369.16,257583.7,257385.843,258604.876,1,40,,
trial,html.Screen,6_36_0,2023-11-15T20:44:13.602Z,,,1,0.938866085,-0.795339487,,TRUE,lh,1488.924,response,-0.897927679,0.95,-0.95,0.925374811,0.95,-0.95,low,high,,ISIC_9291926.JPG,,ISIC_4208361.JPG,28,TRUE,lh,keypress(e),0,FALSE,260093.9,260093.8,258588.29,258807.5,258604.876,259890.689,1,40,37,
sequence,flow.Sequence,6_36,2023-11-15T20:44:13.602Z,,,,,,,,,1488.924,completion,,,,,,,low,high,,,,,,TRUE,,,,FALSE,260094.2,260093.8,258588.29,258807.4,258604.876,259890.689,1,40,,
trial,html.Screen,6_37_0,2023-11-15T20:44:14.931Z,,,1,1.134570504,0.885200973,,TRUE,ll,1531.911,response,-0.978645773,0.95,-0.95,-1.118905639,0.95,-0.95,low,low,,ISIC_0027149.JPG,,ISIC_3926019.JPG,142,TRUE,ll,keypress(f),0,FALSE,261422.9,261422.6,259874.245,260094.3,259890.689,261226.82,1,40,38,
sequence,flow.Sequence,6_37,2023-11-15T20:44:14.931Z,,,,,,,,,1531.911,completion,,,,,,,low,low,,,,,,TRUE,,,,FALSE,261423.5,261422.6,259874.245,260094.2,259890.689,261226.82,1,40,,
trial,html.Screen,6_38_0,2023-11-15T20:44:16.211Z,,,1,0.944066354,0.797905792,,TRUE,ll,1475.88,response,-0.936668461,0.95,-0.95,-1.058142124,0.95,-0.95,low,low,,ISIC_0060696.JPG,,ISIC_5046340.JPG,142,TRUE,ll,keypress(f),0,FALSE,262703,262702.7,261210.2,261423.8,261226.82,262512.732,1,40,39,
sequence,flow.Sequence,6_38,2023-11-15T20:44:16.211Z,,,,,,,,,1475.88,completion,,,,,,,low,low,,,,,,TRUE,,,,FALSE,262703.5,262702.7,261210.2,261423.7,261226.82,262512.732,1,40,,
trial,html.Screen,6_39_0,2023-11-15T20:44:18.635Z,,,1,0.763889524,-0.77804121,,TRUE,lh,2613.668,response,-1.075103648,0.95,-0.95,1.143906455,0.95,-0.95,low,high,,ISIC_0026516.JPG,,ISIC_0064406.JPG,28,TRUE,lh,keypress(e),0,FALSE,265126.9,265126.4,262495.761,262703.8,262512.732,264933.909,1,40,40,
sequence,flow.Sequence,6_39,2023-11-15T20:44:18.635Z,,,,,,,,,2613.668,completion,,,,,,,low,high,,,,,,TRUE,,,,FALSE,265127.3,265126.4,262495.761,262703.7,262512.732,264933.909,1,40,,
practice_loop,flow.Loop,6,2023-11-15T20:44:18.635Z,,,,,,,,,114498.213,completion,,,,,,,,,,,,,,TRUE,,,,FALSE,265127.6,265126.4,150611.585,150831,150628.187,264933.909,1,40,,
stair_instructions,html.Screen,7,2023-11-15T20:44:19.979Z,,,,,,,,,1535.991,response,,,,,,,,,,,,,,,continue,keypress(Space),,,266470.8,266469.9,264917.342,265127.8,264933.909,266269.78,,,,
trial,html.Screen,8_0_0,2023-11-15T20:44:30.760Z,,,2,0.007072553,0.004999514,,,,10787.838,timeout,0.834542297,0.95,-0.95,1.013093884,0.95,-0.95,high,high,,ISIC_6124481.JPG,,ISIC_1241817.JPG,167,FALSE,,,0,TRUE,277252.3,277252.2,266253.206,266471.1,266269.78,277057.618,1,40,1,
sequence,flow.Sequence,8_0,2023-11-15T20:44:30.760Z,,,,,,,,,10982.42,completion,,,,,,,high,high,,,,,,FALSE,,,,TRUE,277252.4,277252.2,266253.206,266471.1,266269.78,277057.618,1,40,,
trial,html.Screen,8_1_0,2023-11-15T20:44:36.713Z,,,2,0.005067913,-0.000971487,,TRUE,hl,6147.382,response,0.787116214,0.95,-0.95,-0.84293298,0.95,-0.95,high,low,,ISIC_9848743.JPG,,ISIC_3439215.JPG,26,FALSE,hl,keypress(j),0,TRUE,283205.2,283205,277041.007,277252.4,277057.618,283002.31,1,40,2,
sequence,flow.Sequence,8_1,2023-11-15T20:44:36.713Z,,,,,,,,,6147.382,completion,,,,,,,high,low,,,,,,FALSE,,,,TRUE,283205.3,283205,277041.007,277252.4,277057.618,283002.31,1,40,,
trial,html.Screen,8_2_0,2023-11-15T20:44:46.731Z,,,2,0.060886768,0.020638404,,FALSE,hl,10220.69,response,0.938866085,0.95,-0.95,-0.795339487,0.95,-0.95,high,low,,ISIC_0640806.JPG,,ISIC_9291926.JPG,26,FALSE,lh,keypress(e),0,TRUE,293223.3,293223,282985.811,283205.3,283002.31,293021.854,1,40,3,
sequence,flow.Sequence,8_2,2023-11-15T20:44:46.732Z,,,,,,,,,10220.69,completion,,,,,,,high,low,,,,,,FALSE,,,,TRUE,293223.8,293223,282985.811,283205.3,283002.31,293021.854,1,40,,
trial,html.Screen,8_3_0,2023-11-15T20:44:56.244Z,,,2,0.038998803,0.014321227,,FALSE,lh,9711.346,response,-0.853469137,1,-0.95,1.039755805,0.95,-1,low,high,,ISIC_0064669.JPG,,ISIC_0056788.JPG,28,FALSE,hh,keypress(i),0,TRUE,302733.3,302733.2,293005.225,293224.1,293021.854,302540.379,1,40,4,
sequence,flow.Sequence,8_3,2023-11-15T20:44:56.244Z,,,,,,,,,9711.346,completion,,,,,,,low,high,,,,,,FALSE,,,,TRUE,302733.5,302733.2,293005.225,293224,293021.854,302540.379,1,40,,
trial,html.Screen,8_4_0,2023-11-15T20:45:04.917Z,,,2,-0.018804747,0.028834693,,TRUE,hl,8865.921,response,0.887838745,0.95,-0.95,-0.754509665,0.9,-0.95,high,low,,ISIC_0014157.JPG,,ISIC_1488727.JPG,26,FALSE,hl,keypress(j),0,TRUE,311406.4,311406.3,302523.765,302733.6,302540.379,311207.245,1,40,5,
sequence,flow.Sequence,8_4,2023-11-15T20:45:04.917Z,,,,,,,,,8865.921,completion,,,,,,,high,low,,,,,,FALSE,,,,TRUE,311406.4,311406.3,302523.765,302733.6,302540.379,311207.245,1,40,,
trial,html.Screen,8_5_0,2023-11-15T20:45:15.705Z,,,2,-0.054638698,0.044872476,,,,10787.66,timeout,-0.795924173,0.95,-0.95,-1.054174227,0.9,-0.95,low,low,,ISIC_6722934.JPG,,ISIC_6646939.JPG,142,FALSE,,,0,TRUE,322194.2,322193.9,311190.621,311406.5,311207.245,321994.905,1,40,6,
sequence,flow.Sequence,8_5,2023-11-15T20:45:15.705Z,,,,,,,,,10986.655,completion,,,,,,,low,low,,,,,,FALSE,,,,TRUE,322194.8,322193.9,311190.621,311406.5,311207.245,321994.905,1,40,,
trial,html.Screen,8_6_0,2023-11-15T20:45:22.388Z,,,2,-0.014948283,0.066163086,,FALSE,hl,6882.595,response,1.016457684,0.95,-0.95,-0.812062654,0.9,-0.95,high,low,,ISIC_6815524.JPG,,ISIC_6002694.JPG,26,FALSE,ll,keypress(f),0,TRUE,328877.6,328877.5,321978.167,322195,321994.905,328674.446,1,40,7,
sequence,flow.Sequence,8_6,2023-11-15T20:45:22.388Z,,,,,,,,,6882.595,completion,,,,,,,high,low,,,,,,FALSE,,,,TRUE,328877.7,328877.5,321978.167,322194.8,321994.905,328674.446,1,40,,
trial,html.Screen,8_7_0,2023-11-15T20:45:27.606Z,,,2,-0.002103874,0.057042752,,TRUE,hh,5420.454,response,1.139223468,1,-0.95,0.710085291,0.9,-0.733286159,high,high,,ISIC_3596927.JPG,,ISIC_0071875.JPG,165,FALSE,hh,keypress(i),0,TRUE,334095.2,334094.9,328657.958,328877.7,328674.446,333901.569,1,40,8,
sequence,flow.Sequence,8_7,2023-11-15T20:45:27.606Z,,,,,,,,,5420.454,completion,,,,,,,high,high,,,,,,FALSE,,,,TRUE,334095.7,334094.9,328657.958,328877.7,328674.446,333901.569,1,40,,
trial,html.Screen,8_8_0,2023-11-15T20:45:35.878Z,,,2,-0.053372308,-0.029971873,,FALSE,ll,8465.431,response,-0.89624055,1,-0.95,-0.747197446,0.87465438,-0.733286159,low,low,,ISIC_6562871.JPG,,ISIC_9278685.JPG,214,FALSE,hl,keypress(j),0,TRUE,342367.3,342367,333884.804,334095.8,333901.569,342167.362,1,40,9,
sequence,flow.Sequence,8_8,2023-11-15T20:45:35.878Z,,,,,,,,,8465.431,completion,,,,,,,low,low,,,,,,FALSE,,,,TRUE,342367.8,342367,333884.804,334095.8,333901.569,342167.362,1,40,,
trial,html.Screen,8_9_0,2023-11-15T20:45:46.655Z,,,2,-0.034823437,0.02368663,,,,10770.977,timeout,-0.964464333,1,-1,0.745333985,0.87465438,-0.733286159,low,high,,ISIC_0011099.JPG,,ISIC_0058046.JPG,32,FALSE,,,0,TRUE,353144.9,353144.8,342150.799,342368.1,342167.362,352938.339,1,40,10,
sequence,flow.Sequence,8_9,2023-11-15T20:45:46.655Z,,,,,,,,,10977.438,completion,,,,,,,low,high,,,,,,FALSE,,,,TRUE,353145,353144.8,342150.799,342368,342167.362,352938.339,1,40,,
trial,html.Screen,8_10_0,2023-11-15T20:45:54.881Z,,,2,-0.040191644,0.062258267,,TRUE,lh,8428.961,response,-0.957920932,1,-1,1.01474871,0.87465438,-0.733286159,low,high,,ISIC_6207688.JPG,,ISIC_8124482.JPG,32,FALSE,lh,keypress(e),0,TRUE,361367.5,361367.3,352921.833,353145.1,352938.339,361171.003,1,40,11,
sequence,flow.Sequence,8_10,2023-11-15T20:45:54.881Z,,,,,,,,,8428.961,completion,,,,,,,low,high,,,,,,FALSE,,,,TRUE,361368,361367.3,352921.833,353145,352938.339,361171.003,1,40,,
trial,html.Screen,8_11_0,2023-11-15T20:46:00.160Z,,,2,0.054480861,-0.024048708,,FALSE,ll,5475.497,response,-1.00724844,1,-1,-0.849381725,0.87465438,-0.733286159,low,low,,ISIC_4606646.JPG,,ISIC_0030219.JPG,200,FALSE,hl,keypress(j),0,TRUE,366646.7,366646.5,361154.478,361368.3,361171.003,366448.038,1,40,12,
sequence,flow.Sequence,8_11,2023-11-15T20:46:00.160Z,,,,,,,,,5475.497,completion,,,,,,,low,low,,,,,,FALSE,,,,TRUE,366647.2,366646.5,361154.478,361368.2,361171.003,366448.038,1,40,,
trial,html.Screen,8_12_0,2023-11-15T20:46:10.937Z,,,2,-0.034823437,0.02368663,,,,10770.83,timeout,1.081989221,1,-1.05,0.722533094,0.87465438,-0.683286159,high,high,,ISIC_0011099.JPG,,ISIC_0029729.JPG,170,FALSE,,,0,TRUE,377423.9,377423.6,366431.344,366647.5,366448.038,377218.868,1,40,13,
sequence,flow.Sequence,8_12,2023-11-15T20:46:10.937Z,,,,,,,,,10975.562,completion,,,,,,,high,high,,,,,,FALSE,,,,TRUE,377424.5,377423.6,366431.344,366647.4,366448.038,377218.868,1,40,,
trial,html.Screen,8_13_0,2023-11-15T20:46:20.616Z,,,2,0.03972838,-0.022870113,,FALSE,hl,9884.132,response,0.887838745,1,-1.05,-0.754509665,0.87465438,-0.683286159,high,low,,ISIC_0054073.JPG,,ISIC_1488727.JPG,44,FALSE,lh,keypress(e),0,TRUE,387103.2,387103,377202.456,377424.7,377218.868,386904.374,1,40,14,
sequence,flow.Sequence,8_13,2023-11-15T20:46:20.617Z,,,,,,,,,9884.132,completion,,,,,,,high,low,,,,,,FALSE,,,,TRUE,387103.8,387103,377202.456,377424.7,377218.868,386904.374,1,40,,
trial,html.Screen,8_14_0,2023-11-15T20:46:26.552Z,,,2,-0.024537615,0.043699343,,FALSE,ll,6134.626,response,-0.862684931,1.05,-1.05,-0.891940292,0.87465438,-0.733286159,low,low,,ISIC_0056444.JPG,,ISIC_0026371.JPG,181,FALSE,hl,keypress(j),0,TRUE,393039.4,393039,386887.866,387104,386904.374,392866.265,1,40,15,
sequence,flow.Sequence,8_14,2023-11-15T20:46:26.553Z,,,,,,,,,6134.626,completion,,,,,,,low,low,,,,,,FALSE,,,,TRUE,393039.9,393039,386887.866,387104,386904.374,392866.265,1,40,,
trial,html.Screen,8_15_0,2023-11-15T20:46:35.768Z,,,2,0.024788022,-0.068776175,,FALSE,ll,9388.535,response,-1.187667146,1.05,-1.1,-0.756201204,0.87465438,-0.733286159,low,low,,ISIC_0031745.JPG,,ISIC_8207974.JPG,152,FALSE,hl,keypress(j),0,TRUE,402255.1,402254.8,392849.535,393040.2,392866.265,402050.612,1,40,16,
sequence,flow.Sequence,8_15,2023-11-15T20:46:35.769Z,,,,,,,,,9388.535,completion,,,,,,,low,low,,,,,,FALSE,,,,TRUE,402255.6,402254.8,392849.535,393040.1,392866.265,402050.612,1,40,,
trial,html.Screen,8_16_0,2023-11-15T20:46:45.696Z,,,2,-0.073710482,0.072532031,,FALSE,hl,10131.788,response,1.011596533,1.05,-1.15,-0.82826336,0.87465438,-0.774070748,high,low,,ISIC_0002862.JPG,,ISIC_1069587.JPG,31,FALSE,hh,keypress(i),0,TRUE,412182.7,412182.4,402033.98,402255.8,402050.612,411986.659,1,40,17,
sequence,flow.Sequence,8_16,2023-11-15T20:46:45.696Z,,,,,,,,,10131.788,completion,,,,,,,high,low,,,,,,FALSE,,,,TRUE,412183.1,412182.4,402033.98,402255.8,402050.612,411986.659,1,40,,
trial,html.Screen,8_17_0,2023-11-15T20:46:52.432Z,,,2,0.050997051,0.074482096,,FALSE,hh,6932.341,response,1.20151061,1.05,-1.15,1.071085024,0.87465438,-0.824070748,high,high,,ISIC_0009975.JPG,,ISIC_0072496.JPG,159,FALSE,lh,keypress(e),0,TRUE,418919.3,418919,411969.962,412183.2,411986.659,418716.314,1,40,18,
sequence,flow.Sequence,8_17,2023-11-15T20:46:52.433Z,,,,,,,,,6932.341,completion,,,,,,,high,high,,,,,,FALSE,,,,TRUE,418919.9,418919,411969.962,412183.2,411986.659,418716.314,1,40,,
trial,html.Screen,8_18_0,2023-11-15T20:47:02.163Z,,,2,0.006955534,-0.031010092,,FALSE,lh,9930.386,response,-1.011737553,1,-1.05,0.850053022,0.891340779,-0.724070748,low,high,,ISIC_0011177.JPG,,ISIC_2998367.JPG,29,FALSE,hl,keypress(j),0,TRUE,428647.1,428646.7,418699.705,418920.1,418716.314,428452.057,1,40,19,
sequence,flow.Sequence,8_18,2023-11-15T20:47:02.163Z,,,,,,,,,9930.386,completion,,,,,,,low,high,,,,,,FALSE,,,,TRUE,428647.6,428646.7,418699.705,418920,418716.314,428452.057,1,40,,
trial,html.Screen,8_19_0,2023-11-15T20:47:11.499Z,,,2,-0.036721843,-0.070057655,,FALSE,ll,9530.743,response,-1.117640635,1,-1.1,-0.677070525,0.941340779,-0.724070748,low,low,,ISIC_7212271.JPG,,ISIC_0053572.JPG,152,FALSE,hl,keypress(j),0,TRUE,437983.1,437982.8,428435.295,428647.8,428452.057,437786.769,1,40,20,
sequence,flow.Sequence,8_19,2023-11-15T20:47:11.499Z,,,,,,,,,9530.743,completion,,,,,,,low,low,,,,,,FALSE,,,,TRUE,437983.6,437982.8,428435.295,428647.8,428452.057,437786.769,1,40,,
trial,html.Screen,8_20_0,2023-11-15T20:47:21.402Z,,,2,-0.053167291,0.007488393,,FALSE,lh,10099.731,response,-1.109771604,0.95,-1.1,0.726994437,0.891340779,-0.674070748,low,high,,ISIC_4177043.JPG,,ISIC_0000139.JPG,22,FALSE,hl,keypress(j),0,TRUE,447886.9,447886.5,437770.137,437983.9,437786.769,447689.352,1,40,21,
sequence,flow.Sequence,8_20,2023-11-15T20:47:21.403Z,,,,,,,,,10099.731,completion,,,,,,,low,high,,,,,,FALSE,,,,TRUE,447887.3,447886.5,437770.137,437983.9,437786.769,447689.352,1,40,,
trial,html.Screen,8_21_0,2023-11-15T20:47:29.267Z,,,2,-0.002103874,0.057042752,,FALSE,lh,8061.748,response,-0.957920932,0.9,-1.1,1.01474871,0.891340779,-0.624070748,low,high,,ISIC_3596927.JPG,,ISIC_8124482.JPG,22,FALSE,hl,keypress(j),0,TRUE,455751.4,455751.1,447672.717,447887.6,447689.352,455554.566,1,40,22,
sequence,flow.Sequence,8_21,2023-11-15T20:47:29.268Z,,,,,,,,,8061.748,completion,,,,,,,low,high,,,,,,FALSE,,,,TRUE,455752,455751.1,447672.717,447887.5,447689.352,455554.566,1,40,,
trial,html.Screen,8_22_0,2023-11-15T20:47:36.185Z,,,2,-0.011231072,0.046904736,,FALSE,lh,7114.334,response,-0.957920932,0.85,-1.1,1.01474871,0.891340779,-0.574070748,low,high,,ISIC_0068184.JPG,,ISIC_8124482.JPG,22,FALSE,hl,keypress(j),0,TRUE,462669,462668.9,455538.065,455752.1,455554.566,462468.027,1,40,23,
sequence,flow.Sequence,8_22,2023-11-15T20:47:36.185Z,,,,,,,,,7114.334,completion,,,,,,,low,high,,,,,,FALSE,,,,TRUE,462669.1,462668.9,455538.065,455752.1,455554.566,462468.027,1,40,,
trial,html.Screen,8_23_0,2023-11-15T20:47:43.187Z,,,2,0.032477028,0.024996863,,FALSE,lh,7202.773,response,-1.233143964,0.8,-1.1,0.96911439,0.891340779,-0.524070748,low,high,,ISIC_7266462.JPG,,ISIC_7877488.JPG,22,FALSE,hl,keypress(j),0,TRUE,469671.1,469670.8,462451.525,462669.2,462468.027,469482.276,1,40,24,
sequence,flow.Sequence,8_23,2023-11-15T20:47:43.187Z,,,,,,,,,7202.773,completion,,,,,,,low,high,,,,,,FALSE,,,,TRUE,469671.6,469670.8,462451.525,462669.2,462468.027,469482.276,1,40,,
trial,html.Screen,8_24_0,2023-11-15T20:47:44.881Z,,,2,0.050997051,0.074482096,,FALSE,lh,1883.124,response,-1.269550955,0.75,-1.1,0.964109968,0.891340779,-0.474070748,low,high,,ISIC_0009975.JPG,,ISIC_0025841.JPG,22,FALSE,hl,keypress(j),0,TRUE,471365.5,471365.4,469448.458,469671.8,469482.276,471168.494,1,40,25,
sequence,flow.Sequence,8_24,2023-11-15T20:47:44.881Z,,,,,,,,,1883.124,completion,,,,,,,low,high,,,,,,FALSE,,,,TRUE,471365.7,471365.4,469448.458,469671.7,469482.276,471168.494,1,40,,
trial,html.Screen,8_25_0,2023-11-15T20:47:47.377Z,,,2,-0.00923425,-0.062719088,,FALSE,ll,2693.006,response,-0.959758765,0.75,-1.15,-0.555702079,0.941340779,-0.474070748,low,low,,ISIC_0053760.JPG,,ISIC_7534592.JPG,173,FALSE,hl,keypress(j),0,TRUE,473861.7,473861.5,471151.564,471365.8,471168.494,473656.432,1,40,26,
sequence,flow.Sequence,8_25,2023-11-15T20:47:47.378Z,,,,,,,,,2693.006,completion,,,,,,,low,low,,,,,,FALSE,,,,TRUE,473861.9,473861.5,471151.564,471365.7,471168.494,473656.432,1,40,,
trial,html.Screen,8_26_0,2023-11-15T20:47:54.732Z,,,2,-0.059471106,0.067829217,,FALSE,hh,7556.968,response,0.630703273,0.75,-1.15,0.983748462,0.941340779,-0.566386302,high,high,,ISIC_0015631.JPG,,ISIC_0030784.JPG,222,FALSE,lh,keypress(e),0,TRUE,481213.6,481213.4,473639.897,473862,473656.432,481020.932,1,40,27,
sequence,flow.Sequence,8_26,2023-11-15T20:47:54.732Z,,,,,,,,,7556.968,completion,,,,,,,high,high,,,,,,FALSE,,,,TRUE,481213.8,481213.4,473639.897,473862,473656.432,481020.932,1,40,,
trial,html.Screen,8_27_0,2023-11-15T20:47:58.939Z,,,2,-0.036721843,-0.070057655,,FALSE,hl,4400.168,response,0.839031548,0.8,-1.15,-0.690409441,0.941340779,-0.566386302,high,low,,ISIC_7212271.JPG,,ISIC_5481211.JPG,94,FALSE,lh,keypress(e),0,TRUE,485421.2,485421.1,481004.28,481213.8,481020.932,485228.971,1,40,28,
sequence,flow.Sequence,8_27,2023-11-15T20:47:58.940Z,,,,,,,,,4400.168,completion,,,,,,,high,low,,,,,,FALSE,,,,TRUE,485421.3,485421.1,481004.28,481213.8,481020.932,485228.971,1,40,,
trial,html.Screen,8_28_0,2023-11-15T20:48:01.429Z,,,2,0.03972838,-0.022870113,,FALSE,hh,2681.429,response,0.874521339,0.85,-1.15,0.75231635,0.941340779,-0.616386302,high,high,,ISIC_0054073.JPG,,ISIC_0054677.JPG,200,FALSE,lh,keypress(e),0,TRUE,487910.8,487910.4,485212.254,485421.4,485228.971,487717.299,1,40,29,
sequence,flow.Sequence,8_28,2023-11-15T20:48:01.429Z,,,,,,,,,2681.429,completion,,,,,,,high,high,,,,,,FALSE,,,,TRUE,487911.2,487910.4,485212.254,485421.4,485228.971,487717.299,1,40,,
trial,html.Screen,8_29_0,2023-11-15T20:48:03.973Z,,,2,0.038998803,0.014321227,,FALSE,ll,2736.901,response,-0.965879289,0.9,-1.15,-0.496381278,0.818032406,-0.616386302,low,low,,ISIC_0064669.JPG,,ISIC_8979275.JPG,159,FALSE,hl,keypress(j),0,TRUE,490454.5,490454.2,487700.682,487911.5,487717.299,490255.5,1,40,30,
sequence,flow.Sequence,8_29,2023-11-15T20:48:03.973Z,,,,,,,,,2736.901,completion,,,,,,,low,low,,,,,,FALSE,,,,TRUE,490454.9,490454.2,487700.682,487911.4,487717.299,490255.5,1,40,,
