sender,timestamp,pID,condition,blockNo,practice,trialNo,img_left,img_right,winner,loser,duration,response,ended_on,subject
trial,2023-05-02T00:18:19.093Z,65215,regular,7.0,False,44.0,ISIC_1114966,ISIC_3856662,ISIC_3856662,ISIC_1114966,1541.2680000059768,1,response,6
trial,2023-05-02T00:18:22.902Z,65215,regular,7.0,False,45.0,ISIC_0071869,ISIC_0030006,ISIC_0030006,ISIC_0071869,2300.222000000067,1,response,6
trial,2023-05-02T00:18:25.637Z,65215,regular,7.0,False,46.0,ISIC_2051564,ISIC_9936773,ISIC_2051564,ISIC_9936773,1218.2309999999125,0,response,6
trial,2023-05-02T00:18:28.630Z,65215,regular,7.0,False,47.0,ISIC_8806357,ISIC_9436034,ISIC_9436034,ISIC_8806357,1476.5759999998845,1,response,6
trial,2023-05-02T00:18:33.118Z,65215,regular,7.0,False,48.0,ISIC_2050512,ISIC_9747194,ISIC_9747194,ISIC_2050512,2981.68900000304,1,response,6
trial,2023-05-02T00:18:36.086Z,65215,regular,7.0,False,49.0,ISIC_5659295,ISIC_6027459,ISIC_5659295,ISIC_6027459,1466.354000005871,0,response,6
trial,2023-05-02T00:18:39.006Z,65215,regular,7.0,False,50.0,ISIC_4257634,ISIC_5718805,ISIC_5718805,ISIC_4257634,1402.7180000029039,1,response,6
trial,2023-05-02T00:19:46.519Z,65215,regular,8.0,False,1.0,ISIC_0014542,ISIC_1092432,ISIC_1092432,ISIC_0014542,1345.9990000089165,1,response,6
trial,2023-05-02T00:19:50.054Z,65215,regular,8.0,False,2.0,ISIC_9300579,ISIC_0054974,ISIC_9300579,ISIC_0054974,2031.0380000118166,0,response,6
trial,2023-05-02T00:19:52.574Z,65215,regular,8.0,False,3.0,ISIC_8873236,ISIC_0068966,ISIC_8873236,ISIC_0068966,1017.4460000030231,0,response,6
trial,2023-05-02T00:19:55.399Z,65215,regular,8.0,False,4.0,ISIC_0030336,ISIC_0068438,ISIC_0030336,ISIC_0068438,1307.86400000006,0,response,6
trial,2023-05-02T00:19:58.183Z,65215,regular,8.0,False,5.0,ISIC_0062530,ISIC_0033239,ISIC_0033239,ISIC_0062530,1275.5990000090096,1,response,6
trial,2023-05-02T00:20:00.719Z,65215,regular,8.0,False,6.0,ISIC_0025927,ISIC_0001792,ISIC_0001792,ISIC_0025927,1028.8700000119861,1,response,6
trial,2023-05-02T00:20:03.471Z,65215,regular,8.0,False,7.0,ISIC_0694677,ISIC_4966148,ISIC_4966148,ISIC_0694677,1246.7130000088364,1,response,6
trial,2023-05-02T00:20:06.206Z,65215,regular,8.0,False,8.0,ISIC_0008055,ISIC_0024652,ISIC_0008055,ISIC_0024652,1232.417000005953,0,response,6
trial,2023-05-02T00:20:08.863Z,65215,regular,8.0,False,9.0,ISIC_0030546,ISIC_0034207,ISIC_0034207,ISIC_0030546,1138.7960000059102,1,response,6
trial,2023-05-02T00:20:11.391Z,65215,regular,8.0,False,10.0,ISIC_5559165,ISIC_7292983,ISIC_5559165,ISIC_7292983,1016.7600000000093,0,response,6
trial,2023-05-02T00:20:14.038Z,65215,regular,8.0,False,11.0,ISIC_6970607,ISIC_8414421,ISIC_8414421,ISIC_6970607,1130.5940000119158,1,response,6
trial,2023-05-02T00:20:17.311Z,65215,regular,8.0,False,12.0,ISIC_0031224,ISIC_5992534,ISIC_5992534,ISIC_0031224,1770.070000003092,1,response,6
trial,2023-05-02T00:20:20.567Z,65215,regular,8.0,False,13.0,ISIC_4518384,ISIC_8943906,ISIC_4518384,ISIC_8943906,1742.2980000060052,0,response,6
trial,2023-05-02T00:20:24.375Z,65215,regular,8.0,False,14.0,ISIC_6384927,ISIC_8340256,ISIC_6384927,ISIC_8340256,2299.985000002896,0,response,6
trial,2023-05-02T00:20:27.055Z,65215,regular,8.0,False,15.0,ISIC_0029089,ISIC_0026652,ISIC_0026652,ISIC_0029089,1163.291000006022,1,response,6
trial,2023-05-02T00:20:29.566Z,65215,regular,8.0,False,16.0,ISIC_9505595,ISIC_0029562,ISIC_9505595,ISIC_0029562,1008.0470000060741,0,response,6
trial,2023-05-02T00:20:32.064Z,65215,regular,8.0,False,17.0,ISIC_0011163,ISIC_0034053,ISIC_0034053,ISIC_0011163,988.5620000029448,1,response,6
trial,2023-05-02T00:20:34.622Z,65215,regular,8.0,False,18.0,ISIC_0061580,ISIC_5877410,ISIC_5877410,ISIC_0061580,1046.8150000090245,1,response,6
trial,2023-05-02T00:20:37.526Z,65215,regular,8.0,False,19.0,ISIC_9041897,ISIC_0010861,ISIC_9041897,ISIC_0010861,1400.9380000119563,0,response,6
trial,2023-05-02T00:20:40.279Z,65215,regular,8.0,False,20.0,ISIC_7351443,ISIC_9917640,ISIC_9917640,ISIC_7351443,1236.537000003038,1,response,6
trial,2023-05-02T00:20:43.143Z,65215,regular,8.0,False,21.0,ISIC_4174983,ISIC_9061511,ISIC_4174983,ISIC_9061511,1350.5950000060257,0,response,6
trial,2023-05-02T00:20:45.990Z,65215,regular,8.0,False,22.0,ISIC_0062505,ISIC_7025487,ISIC_0062505,ISIC_7025487,1331.4259999999776,0,response,6
trial,2023-05-02T00:20:49.422Z,65215,regular,8.0,False,23.0,ISIC_0056819,ISIC_0000555,ISIC_0000555,ISIC_0056819,1930.3650000060443,1,response,6
trial,2023-05-02T00:20:52.294Z,65215,regular,8.0,False,24.0,ISIC_2197722,ISIC_0029318,ISIC_0029318,ISIC_2197722,1368.885000006063,1,response,6
trial,2023-05-02T00:20:54.951Z,65215,regular,8.0,False,25.0,ISIC_0005572,ISIC_9743052,ISIC_0005572,ISIC_9743052,1141.262000005925,0,response,6
trial,2023-05-02T00:20:57.478Z,65215,regular,8.0,False,26.0,ISIC_8441905,ISIC_7519627,ISIC_7519627,ISIC_8441905,1019.2980000060052,1,response,6
trial,2023-05-02T00:21:00.294Z,65215,regular,8.0,False,27.0,ISIC_1632313,ISIC_0008952,ISIC_0008952,ISIC_1632313,1301.3340000058524,1,response,6
trial,2023-05-02T00:21:03.272Z,65215,regular,8.0,False,28.0,ISIC_2823287,ISIC_0072496,ISIC_0072496,ISIC_2823287,1461.702000008896,1,response,6
trial,2023-05-02T00:21:06.391Z,65215,regular,8.0,False,29.0,ISIC_3133127,ISIC_0012137,ISIC_0012137,ISIC_3133127,1615.176000011852,1,response,6
trial,2023-05-02T00:21:08.958Z,65215,regular,8.0,False,30.0,ISIC_0360988,ISIC_0011126,ISIC_0360988,ISIC_0011126,1065.1420000088401,0,response,6
trial,2023-05-02T00:21:12.119Z,65215,regular,8.0,False,31.0,ISIC_0064284,ISIC_0147869,ISIC_0064284,ISIC_0147869,1626.7600000088569,0,response,6
trial,2023-05-02T00:21:14.711Z,65215,regular,8.0,False,32.0,ISIC_9596721,ISIC_6427157,ISIC_6427157,ISIC_9596721,1084.769000011962,1,response,6
trial,2023-05-02T00:21:17.438Z,65215,regular,8.0,False,33.0,ISIC_1533305,ISIC_1445277,ISIC_1533305,ISIC_1445277,1210.986000008881,0,response,6
trial,2023-05-02T00:21:20.311Z,65215,regular,8.0,False,34.0,ISIC_1615996,ISIC_8821700,ISIC_8821700,ISIC_1615996,1367.2960000028834,1,response,6
trial,2023-05-02T00:21:22.838Z,65215,regular,8.0,False,35.0,ISIC_4255013,ISIC_4174983,ISIC_4255013,ISIC_4174983,1010.397000011988,0,response,6
trial,2023-05-02T00:21:25.446Z,65215,regular,8.0,False,36.0,ISIC_6976570,ISIC_1387456,ISIC_1387456,ISIC_6976570,1102.1630000118166,1,response,6
trial,2023-05-02T00:21:28.583Z,65215,regular,8.0,False,37.0,ISIC_4174592,ISIC_5150200,ISIC_5150200,ISIC_4174592,1622.2010000119922,1,response,6
trial,2023-05-02T00:21:31.510Z,65215,regular,8.0,False,38.0,ISIC_0027993,ISIC_0054906,ISIC_0054906,ISIC_0027993,1416.1800000090152,1,response,6
trial,2023-05-02T00:21:34.350Z,65215,regular,8.0,False,39.0,ISIC_5564757,ISIC_0064932,ISIC_0064932,ISIC_5564757,1322.541000006022,1,response,6
trial,2023-05-02T00:21:37.255Z,65215,regular,8.0,False,40.0,ISIC_0032975,ISIC_7492046,ISIC_0032975,ISIC_7492046,1394.4750000119675,0,response,6
trial,2023-05-02T00:21:39.846Z,65215,regular,8.0,False,41.0,ISIC_0732375,ISIC_0025448,ISIC_0732375,ISIC_0025448,1085.4730000060522,0,response,6
trial,2023-05-02T00:21:42.886Z,65215,regular,8.0,False,42.0,ISIC_8429798,ISIC_4658487,ISIC_8429798,ISIC_4658487,1525.048000009032,0,response,6
trial,2023-05-02T00:21:45.919Z,65215,regular,8.0,False,43.0,ISIC_6208762,ISIC_0059625,ISIC_0059625,ISIC_6208762,1524.196000003023,1,response,6
trial,2023-05-02T00:21:48.606Z,65215,regular,8.0,False,44.0,ISIC_1566215,ISIC_3351880,ISIC_3351880,ISIC_1566215,1178.2830000119284,1,response,6
trial,2023-05-02T00:21:51.504Z,65215,regular,8.0,False,45.0,ISIC_9119549,ISIC_0008934,ISIC_9119549,ISIC_0008934,1392.5670000000391,0,response,6
trial,2023-05-02T00:21:54.550Z,65215,regular,8.0,False,46.0,ISIC_0003068,ISIC_2424673,ISIC_0003068,ISIC_2424673,1538.35300000594,0,response,6
trial,2023-05-02T00:21:57.542Z,65215,regular,8.0,False,47.0,ISIC_0033319,ISIC_0011950,ISIC_0033319,ISIC_0011950,1480.780000000028,0,response,6
trial,2023-05-02T00:22:01.110Z,65215,regular,8.0,False,48.0,ISIC_7980387,ISIC_2222879,ISIC_7980387,ISIC_2222879,2064.735000005923,0,response,6
trial,2023-05-02T00:22:04.534Z,65215,regular,8.0,False,49.0,ISIC_1461507,ISIC_8423326,ISIC_1461507,ISIC_8423326,1922.38900000602,0,response,6
trial,2023-05-02T00:22:07.342Z,65215,regular,8.0,False,50.0,ISIC_4246086,ISIC_7032028,ISIC_4246086,ISIC_7032028,1296.7190000030678,0,response,6
trial,2023-05-01T16:44:44.611Z,65477,irregular,1.0,False,1.0,ISIC_1097830,ISIC_0098784,ISIC_0098784,ISIC_1097830,2094.0,1,response,7
trial,2023-05-01T16:44:49.316Z,65477,irregular,1.0,False,2.0,ISIC_1205826,ISIC_0058346,ISIC_1205826,ISIC_0058346,3182.0,0,response,7
trial,2023-05-01T16:44:52.487Z,65477,irregular,1.0,False,3.0,ISIC_4573624,ISIC_0024574,ISIC_0024574,ISIC_4573624,1655.0,1,response,7
trial,2023-05-01T16:44:55.452Z,65477,irregular,1.0,False,4.0,ISIC_2673511,ISIC_0072215,ISIC_0072215,ISIC_2673511,1452.0,1,response,7
trial,2023-05-01T16:45:00.930Z,65477,irregular,1.0,False,5.0,ISIC_0062740,ISIC_0026247,ISIC_0062740,ISIC_0026247,3963.0,0,response,7
trial,2023-05-01T16:45:03.731Z,65477,irregular,1.0,False,6.0,ISIC_1784255,ISIC_0032690,ISIC_0032690,ISIC_1784255,1281.0,1,response,7
trial,2023-05-01T16:45:06.847Z,65477,irregular,1.0,False,7.0,ISIC_0032447,ISIC_0911264,ISIC_0032447,ISIC_0911264,1598.0,0,response,7
trial,2023-05-01T16:45:09.832Z,65477,irregular,1.0,False,8.0,ISIC_0059093,ISIC_9667297,ISIC_0059093,ISIC_9667297,1465.0,0,response,7
trial,2023-05-01T16:45:12.604Z,65477,irregular,1.0,False,9.0,ISIC_2733043,ISIC_0066626,ISIC_0066626,ISIC_2733043,1254.0000000000146,1,response,7
trial,2023-05-01T16:45:16.129Z,65477,irregular,1.0,False,10.0,ISIC_5993356,ISIC_7852890,ISIC_5993356,ISIC_7852890,2013.0,0,response,7
trial,2023-05-01T16:45:19.202Z,65477,irregular,1.0,False,11.0,ISIC_0028705,ISIC_2208006,ISIC_0028705,ISIC_2208006,1553.0,0,response,7
trial,2023-05-01T16:45:22.114Z,65477,irregular,1.0,False,12.0,ISIC_7755106,ISIC_0000551,ISIC_0000551,ISIC_7755106,1397.0,1,response,7
trial,2023-05-01T16:45:24.946Z,65477,irregular,1.0,False,13.0,ISIC_3336353,ISIC_0059733,ISIC_0059733,ISIC_3336353,1313.0,1,response,7
trial,2023-05-01T16:45:28.026Z,65477,irregular,1.0,False,14.0,ISIC_0069105,ISIC_2700320,ISIC_2700320,ISIC_0069105,1560.0,1,response,7
trial,2023-05-01T16:45:31.075Z,65477,irregular,1.0,False,15.0,ISIC_0007622,ISIC_5484086,ISIC_5484086,ISIC_0007622,1525.0,1,response,7
trial,2023-05-01T16:45:33.972Z,65477,irregular,1.0,False,16.0,ISIC_5504560,ISIC_5318217,ISIC_5504560,ISIC_5318217,1373.0,0,response,7
trial,2023-05-01T16:45:36.809Z,65477,irregular,1.0,False,17.0,ISIC_2587955,ISIC_0033841,ISIC_0033841,ISIC_2587955,1310.0,1,response,7
trial,2023-05-01T16:45:43.492Z,65477,irregular,1.0,False,18.0,ISIC_3327201,ISIC_1254469,ISIC_1254469,ISIC_3327201,5160.0,1,response,7
trial,2023-05-01T16:45:46.340Z,65477,irregular,1.0,False,19.0,ISIC_4965832,ISIC_0008055,ISIC_4965832,ISIC_0008055,1323.0,0,response,7
trial,2023-05-01T16:45:49.278Z,65477,irregular,1.0,False,20.0,ISIC_2605120,ISIC_4634128,ISIC_2605120,ISIC_4634128,1412.0,0,response,7
trial,2023-05-01T16:45:52.222Z,65477,irregular,1.0,False,21.0,ISIC_0030666,ISIC_1641823,ISIC_0030666,ISIC_1641823,1421.0,0,response,7
trial,2023-05-01T16:45:55.379Z,65477,irregular,1.0,False,22.0,ISIC_0060559,ISIC_5041679,ISIC_0060559,ISIC_5041679,1645.0,0,response,7
trial,2023-05-01T16:45:58.156Z,65477,irregular,1.0,False,23.0,ISIC_0010514,ISIC_0031649,ISIC_0010514,ISIC_0031649,1257.0,0,response,7
trial,2023-05-01T16:46:01.146Z,65477,irregular,1.0,False,24.0,ISIC_1927858,ISIC_0010923,ISIC_0010923,ISIC_1927858,1463.0,1,response,7
trial,2023-05-01T16:46:10.790Z,65477,irregular,1.0,False,25.0,ISIC_0011264,ISIC_0030913,ISIC_0011264,ISIC_0030913,8122.0,0,response,7
trial,2023-05-01T16:46:25.528Z,65477,irregular,1.0,False,27.0,ISIC_5552066,ISIC_7462953,ISIC_7462953,ISIC_5552066,3194.0,1,response,7
trial,2023-05-01T16:46:29.783Z,65477,irregular,1.0,False,28.0,ISIC_0068776,ISIC_9668514,ISIC_0068776,ISIC_9668514,2733.0,0,response,7
trial,2023-05-01T16:46:43.043Z,65477,irregular,1.0,False,30.0,ISIC_8433108,ISIC_8158081,ISIC_8158081,ISIC_8433108,1725.0,1,response,7
trial,2023-05-01T16:46:46.204Z,65477,irregular,1.0,False,31.0,ISIC_8030914,ISIC_6427157,ISIC_8030914,ISIC_6427157,1636.000000000029,0,response,7
trial,2023-05-01T16:46:49.324Z,65477,irregular,1.0,False,32.0,ISIC_4425657,ISIC_0010965,ISIC_0010965,ISIC_4425657,1606.0,1,response,7
trial,2023-05-01T16:46:52.253Z,65477,irregular,1.0,False,33.0,ISIC_9485536,ISIC_7966295,ISIC_9485536,ISIC_7966295,1403.0,0,response,7
trial,2023-05-01T16:46:55.097Z,65477,irregular,1.0,False,34.0,ISIC_0031356,ISIC_0010068,ISIC_0010068,ISIC_0031356,1329.000000000029,1,response,7
trial,2023-05-01T16:46:57.823Z,65477,irregular,1.0,False,35.0,ISIC_2508901,ISIC_0069595,ISIC_0069595,ISIC_2508901,1206.0,1,response,7
trial,2023-05-01T16:47:00.807Z,65477,irregular,1.0,False,36.0,ISIC_0066012,ISIC_1619470,ISIC_0066012,ISIC_1619470,1456.0,0,response,7
trial,2023-05-01T16:47:03.794Z,65477,irregular,1.0,False,37.0,ISIC_6828892,ISIC_0028445,ISIC_0028445,ISIC_6828892,1460.0,1,response,7
trial,2023-05-01T16:47:06.586Z,65477,irregular,1.0,False,38.0,ISIC_0002613,ISIC_0027712,ISIC_0027712,ISIC_0002613,1269.0,1,response,7
trial,2023-05-01T16:47:09.529Z,65477,irregular,1.0,False,39.0,ISIC_0261253,ISIC_0059943,ISIC_0059943,ISIC_0261253,1429.0,1,response,7
trial,2023-05-01T16:47:12.306Z,65477,irregular,1.0,False,40.0,ISIC_0032522,ISIC_3123377,ISIC_0032522,ISIC_3123377,1255.0,0,response,7
trial,2023-05-01T16:47:14.965Z,65477,irregular,1.0,False,41.0,ISIC_1241817,ISIC_3386753,ISIC_1241817,ISIC_3386753,1131.0,0,response,7
trial,2023-05-01T16:47:17.800Z,65477,irregular,1.0,False,42.0,ISIC_4035599,ISIC_0066882,ISIC_0066882,ISIC_4035599,1317.0,1,response,7
trial,2023-05-01T16:47:20.743Z,65477,irregular,1.0,False,43.0,ISIC_0072290,ISIC_2513933,ISIC_0072290,ISIC_2513933,1425.0,0,response,7
trial,2023-05-01T16:47:23.539Z,65477,irregular,1.0,False,44.0,ISIC_0033454,ISIC_0056364,ISIC_0033454,ISIC_0056364,1272.0,0,response,7
trial,2023-05-01T16:47:27.346Z,65477,irregular,1.0,False,45.0,ISIC_0025791,ISIC_0006672,ISIC_0025791,ISIC_0006672,2295.0,0,response,7
trial,2023-05-01T16:47:30.018Z,65477,irregular,1.0,False,46.0,ISIC_0072377,ISIC_0011057,ISIC_0072377,ISIC_0011057,1150.0,0,response,7
trial,2023-05-01T16:47:32.603Z,65477,irregular,1.0,False,47.0,ISIC_5530598,ISIC_0024427,ISIC_0024427,ISIC_5530598,1070.0,1,response,7
trial,2023-05-01T16:47:35.494Z,65477,irregular,1.0,False,48.0,ISIC_0014657,ISIC_1831600,ISIC_0014657,ISIC_1831600,1376.0,0,response,7
trial,2023-05-01T16:47:38.696Z,65477,irregular,1.0,False,49.0,ISIC_0429825,ISIC_0060827,ISIC_0060827,ISIC_0429825,1679.0,1,response,7
trial,2023-05-01T16:47:41.722Z,65477,irregular,1.0,False,50.0,ISIC_0014129,ISIC_0056707,ISIC_0056707,ISIC_0014129,1505.0,1,response,7
trial,2023-05-01T16:47:54.876Z,65477,irregular,2.0,False,1.0,ISIC_5486460,ISIC_7885010,ISIC_7885010,ISIC_5486460,1176.000000000029,1,response,7
trial,2023-05-01T16:47:57.275Z,65477,irregular,2.0,False,2.0,ISIC_3992223,ISIC_0014270,ISIC_3992223,ISIC_0014270,874.0,0,response,7
trial,2023-05-01T16:48:00.080Z,65477,irregular,2.0,False,3.0,ISIC_0027406,ISIC_9228729,ISIC_0027406,ISIC_9228729,1279.0,0,response,7
trial,2023-05-01T16:48:02.663Z,65477,irregular,2.0,False,4.0,ISIC_6780471,ISIC_0011380,ISIC_0011380,ISIC_6780471,1078.000000000029,1,response,7
trial,2023-05-01T16:48:05.284Z,65477,irregular,2.0,False,5.0,ISIC_0033496,ISIC_6511689,ISIC_0033496,ISIC_6511689,1116.0,0,response,7
trial,2023-05-01T16:48:07.786Z,65477,irregular,2.0,False,6.0,ISIC_0032682,ISIC_6767038,ISIC_0032682,ISIC_6767038,986.0,0,response,7
trial,2023-05-01T16:48:10.459Z,65477,irregular,2.0,False,7.0,ISIC_6118824,ISIC_0014867,ISIC_0014867,ISIC_6118824,1160.000000000029,1,response,7
trial,2023-05-01T16:48:13.112Z,65477,irregular,2.0,False,8.0,ISIC_0001745,ISIC_9412963,ISIC_9412963,ISIC_0001745,1145.0,1,response,7
trial,2023-05-01T16:48:15.753Z,65477,irregular,2.0,False,9.0,ISIC_7074321,ISIC_0024739,ISIC_7074321,ISIC_0024739,1135.0,0,response,7
trial,2023-05-01T16:48:18.510Z,65477,irregular,2.0,False,10.0,ISIC_0927854,ISIC_0061735,ISIC_0927854,ISIC_0061735,1242.0,0,response,7
trial,2023-05-01T16:48:21.133Z,65477,irregular,2.0,False,11.0,ISIC_0025580,ISIC_1008609,ISIC_0025580,ISIC_1008609,1098.0,0,response,7
trial,2023-05-01T16:48:23.788Z,65477,irregular,2.0,False,12.0,ISIC_0031127,ISIC_6377622,ISIC_0031127,ISIC_6377622,1137.0,0,response,7
trial,2023-05-01T16:48:26.419Z,65477,irregular,2.0,False,13.0,ISIC_0061647,ISIC_7262685,ISIC_0061647,ISIC_7262685,1118.0,0,response,7
trial,2023-05-01T16:48:28.927Z,65477,irregular,2.0,False,14.0,ISIC_0026921,ISIC_7822725,ISIC_0026921,ISIC_7822725,993.0,0,response,7
trial,2023-05-01T16:48:31.595Z,65477,irregular,2.0,False,15.0,ISIC_0024219,ISIC_9542544,ISIC_0024219,ISIC_9542544,1160.0,0,response,7
trial,2023-05-01T16:48:34.282Z,65477,irregular,2.0,False,16.0,ISIC_3256887,ISIC_0034211,ISIC_3256887,ISIC_0034211,1181.0,0,response,7
trial,2023-05-01T16:48:37.053Z,65477,irregular,2.0,False,17.0,ISIC_0033881,ISIC_9119549,ISIC_0033881,ISIC_9119549,1253.0,0,response,7
trial,2023-05-01T16:48:39.608Z,65477,irregular,2.0,False,18.0,ISIC_3564136,ISIC_0055859,ISIC_3564136,ISIC_0055859,1040.0,0,response,7
trial,2023-05-01T16:48:42.258Z,65477,irregular,2.0,False,19.0,ISIC_0773096,ISIC_9538419,ISIC_0773096,ISIC_9538419,1141.0,0,response,7
trial,2023-05-01T16:48:44.776Z,65477,irregular,2.0,False,20.0,ISIC_1132496,ISIC_3792196,ISIC_1132496,ISIC_3792196,1008.0,0,response,7
trial,2023-05-01T16:48:47.396Z,65477,irregular,2.0,False,21.0,ISIC_4695396,ISIC_8692155,ISIC_8692155,ISIC_4695396,1111.0,1,response,7
trial,2023-05-01T16:48:50.048Z,65477,irregular,2.0,False,22.0,ISIC_0033962,ISIC_0034232,ISIC_0033962,ISIC_0034232,1147.0,0,response,7
trial,2023-05-01T16:48:52.681Z,65477,irregular,2.0,False,23.0,ISIC_6654619,ISIC_0000445,ISIC_0000445,ISIC_6654619,1113.0,1,response,7
trial,2023-05-01T16:48:55.263Z,65477,irregular,2.0,False,24.0,ISIC_9225640,ISIC_9799596,ISIC_9799596,ISIC_9225640,1062.0,1,response,7
trial,2023-05-01T16:48:57.963Z,65477,irregular,2.0,False,25.0,ISIC_1208705,ISIC_6440229,ISIC_6440229,ISIC_1208705,1195.0000000000582,1,response,7
trial,2023-05-01T16:49:00.741Z,65477,irregular,2.0,False,26.0,ISIC_1372928,ISIC_0055701,ISIC_0055701,ISIC_1372928,1274.0,1,response,7
trial,2023-05-01T16:49:03.609Z,65477,irregular,2.0,False,27.0,ISIC_0026966,ISIC_0010807,ISIC_0026966,ISIC_0010807,1342.0,0,response,7
trial,2023-05-01T16:49:06.283Z,65477,irregular,2.0,False,28.0,ISIC_2861793,ISIC_0011960,ISIC_0011960,ISIC_2861793,1148.0,1,response,7
trial,2023-05-01T16:49:08.821Z,65477,irregular,2.0,False,29.0,ISIC_0034232,ISIC_0010321,ISIC_0010321,ISIC_0034232,1020.0000000000582,1,response,7
trial,2023-05-01T16:49:11.479Z,65477,irregular,2.0,False,30.0,ISIC_0033545,ISIC_0061085,ISIC_0033545,ISIC_0061085,1145.0,0,response,7
trial,2023-05-01T16:49:14.156Z,65477,irregular,2.0,False,31.0,ISIC_0030518,ISIC_1605629,ISIC_0030518,ISIC_1605629,1171.0,0,response,7
trial,2023-05-01T16:49:17.448Z,65477,irregular,2.0,False,32.0,ISIC_0029684,ISIC_7620514,ISIC_7620514,ISIC_0029684,1780.0,1,response,7
trial,2023-05-01T16:49:20.085Z,65477,irregular,2.0,False,33.0,ISIC_3922602,ISIC_0214186,ISIC_3922602,ISIC_0214186,1117.0,0,response,7
trial,2023-05-01T16:49:22.938Z,65477,irregular,2.0,False,34.0,ISIC_0032750,ISIC_7365889,ISIC_0032750,ISIC_7365889,1336.0,0,response,7
trial,2023-05-01T16:49:25.763Z,65477,irregular,2.0,False,35.0,ISIC_0011692,ISIC_0024688,ISIC_0011692,ISIC_0024688,1312.0,0,response,7
trial,2023-05-01T16:49:28.385Z,65477,irregular,2.0,False,36.0,ISIC_0030828,ISIC_0055601,ISIC_0055601,ISIC_0030828,1100.0,1,response,7
trial,2023-05-01T16:49:30.982Z,65477,irregular,2.0,False,37.0,ISIC_0010775,ISIC_0026244,ISIC_0010775,ISIC_0026244,1081.0,0,response,7
trial,2023-05-01T16:49:33.594Z,65477,irregular,2.0,False,38.0,ISIC_6920867,ISIC_8120622,ISIC_6920867,ISIC_8120622,1093.0,0,response,7
trial,2023-05-01T16:49:36.124Z,65477,irregular,2.0,False,39.0,ISIC_0014912,ISIC_5586765,ISIC_0014912,ISIC_5586765,1023.0000000000582,0,response,7
trial,2023-05-01T16:49:38.590Z,65477,irregular,2.0,False,40.0,ISIC_8687105,ISIC_8685259,ISIC_8687105,ISIC_8685259,956.0,0,response,7
trial,2023-05-01T16:49:41.289Z,65477,irregular,2.0,False,41.0,ISIC_0011789,ISIC_6385627,ISIC_0011789,ISIC_6385627,1187.0,0,response,7
trial,2023-05-01T16:49:43.848Z,65477,irregular,2.0,False,42.0,ISIC_0263478,ISIC_0058040,ISIC_0058040,ISIC_0263478,1047.0,1,response,7
trial,2023-05-01T16:49:47.071Z,65477,irregular,2.0,False,43.0,ISIC_0009622,ISIC_5536710,ISIC_0009622,ISIC_5536710,1703.0000000000582,0,response,7
trial,2023-05-01T16:49:49.627Z,65477,irregular,2.0,False,44.0,ISIC_0061454,ISIC_1169724,ISIC_1169724,ISIC_0061454,1043.0,1,response,7
trial,2023-05-01T16:49:52.185Z,65477,irregular,2.0,False,45.0,ISIC_2670475,ISIC_6124481,ISIC_6124481,ISIC_2670475,1033.0,1,response,7
trial,2023-05-01T16:49:54.820Z,65477,irregular,2.0,False,46.0,ISIC_5843614,ISIC_0010321,ISIC_5843614,ISIC_0010321,1119.0,0,response,7
trial,2023-05-01T16:49:57.472Z,65477,irregular,2.0,False,47.0,ISIC_8451869,ISIC_0028029,ISIC_0028029,ISIC_8451869,1137.0,1,response,7
trial,2023-05-01T16:50:00.133Z,65477,irregular,2.0,False,48.0,ISIC_2232883,ISIC_6752060,ISIC_2232883,ISIC_6752060,1148.0,0,response,7
trial,2023-05-01T16:50:02.759Z,65477,irregular,2.0,False,49.0,ISIC_0315631,ISIC_0068299,ISIC_0068299,ISIC_0315631,1107.0,1,response,7
trial,2023-05-01T16:50:05.384Z,65477,irregular,2.0,False,50.0,ISIC_0055498,ISIC_0000444,ISIC_0055498,ISIC_0000444,1116.0,0,response,7
trial,2023-05-01T16:53:06.673Z,65477,irregular,3.0,False,1.0,ISIC_9270367,ISIC_1911193,ISIC_9270367,ISIC_1911193,1421.0,0,response,7
trial,2023-05-01T16:53:09.327Z,65477,irregular,3.0,False,2.0,ISIC_6688311,ISIC_9125543,ISIC_9125543,ISIC_6688311,1142.0,1,response,7
trial,2023-05-01T16:53:11.984Z,65477,irregular,3.0,False,3.0,ISIC_0034208,ISIC_9690263,ISIC_0034208,ISIC_9690263,1131.0,0,response,7
trial,2023-05-01T16:53:14.780Z,65477,irregular,3.0,False,4.0,ISIC_5888212,ISIC_0046609,ISIC_0046609,ISIC_5888212,1277.0,1,response,7
trial,2023-05-01T16:53:17.474Z,65477,irregular,3.0,False,5.0,ISIC_0029868,ISIC_4032636,ISIC_0029868,ISIC_4032636,1168.0,0,response,7
trial,2023-05-01T16:53:20.175Z,65477,irregular,3.0,False,6.0,ISIC_0067621,ISIC_0014883,ISIC_0014883,ISIC_0067621,1173.0,1,response,7
trial,2023-05-01T16:53:23.181Z,65477,irregular,3.0,False,7.0,ISIC_8436666,ISIC_0028410,ISIC_0028410,ISIC_8436666,1478.0,1,response,7
trial,2023-05-01T16:53:25.837Z,65477,irregular,3.0,False,8.0,ISIC_3384884,ISIC_3397377,ISIC_3397377,ISIC_3384884,1134.0,1,response,7
