sender,timestamp,pID,condition,blockNo,practice,trialNo,img_left,img_right,winner,loser,duration,response,ended_on,pnum
trial,2023-09-06T19:37:50.300Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,17.0,ISIC_7803163,ISIC_1328804,ISIC_7803163,ISIC_1328804,1123.0350003815256,1,response,1.0
trial,2023-09-06T19:37:53.169Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,18.0,ISIC_2784686,ISIC_0027022,ISIC_2784686,ISIC_0027022,1359.9130007629283,1,response,1.0
trial,2023-09-06T19:37:56.508Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,19.0,ISIC_9745562,ISIC_9100283,ISIC_9745562,ISIC_9100283,1832.9630007629748,1,response,1.0
trial,2023-09-06T19:37:59.175Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,20.0,ISIC_3704157,ISIC_6814221,ISIC_6814221,ISIC_3704157,1150.809000762878,0,response,1.0
trial,2023-09-06T19:38:02.200Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,21.0,ISIC_0033725,ISIC_0060660,ISIC_0060660,ISIC_0033725,1508.9120007629972,0,response,1.0
trial,2023-09-06T19:38:04.789Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,22.0,ISIC_2922104,ISIC_0000550,ISIC_2922104,ISIC_0000550,1082.1450000000186,1,response,1.0
trial,2023-09-06T19:38:07.540Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,23.0,ISIC_0056983,ISIC_5999002,ISIC_5999002,ISIC_0056983,1233.2410015258938,0,response,1.0
trial,2023-09-06T19:38:10.508Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,24.0,ISIC_6808543,ISIC_0068015,ISIC_0068015,ISIC_6808543,1451.904001525836,0,response,1.0
trial,2023-09-06T19:38:14.897Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,25.0,ISIC_0026103,ISIC_0011930,ISIC_0026103,ISIC_0011930,2875.4200015258975,1,response,1.0
trial,2023-09-06T19:38:17.793Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,26.0,ISIC_0034317,ISIC_9417004,ISIC_9417004,ISIC_0034317,1389.3490003815382,0,response,1.0
trial,2023-09-06T19:38:21.162Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,27.0,ISIC_6225409,ISIC_7901891,ISIC_7901891,ISIC_6225409,1859.5550003815438,0,response,1.0
trial,2023-09-06T19:38:24.265Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,28.0,ISIC_0061029,ISIC_3923443,ISIC_3923443,ISIC_0061029,1596.309000762878,0,response,1.0
trial,2023-09-06T19:38:26.966Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,29.0,ISIC_3253098,ISIC_0010995,ISIC_3253098,ISIC_0010995,1197.781001525931,1,response,1.0
trial,2023-09-06T19:38:32.270Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,30.0,ISIC_0008114,ISIC_0064879,ISIC_0008114,ISIC_0064879,3786.4260003813542,1,response,1.0
trial,2023-09-06T19:38:34.932Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,31.0,ISIC_1097830,ISIC_0025303,ISIC_1097830,ISIC_0025303,1149.5800015258137,1,response,1.0
trial,2023-09-06T19:38:37.598Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,32.0,ISIC_0069638,ISIC_6640753,ISIC_6640753,ISIC_0069638,1149.2730003814213,0,response,1.0
trial,2023-09-06T19:38:40.314Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,33.0,ISIC_0000463,ISIC_8406262,ISIC_8406262,ISIC_0000463,1198.979001144413,0,response,1.0
trial,2023-09-06T19:38:43.965Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,34.0,ISIC_0068015,ISIC_0013204,ISIC_0013204,ISIC_0068015,2133.5720015258994,0,response,1.0
trial,2023-09-06T19:38:47.425Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,35.0,ISIC_0061441,ISIC_6101007,ISIC_6101007,ISIC_0061441,1945.5270000000019,0,response,1.0
trial,2023-09-06T19:38:50.096Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,36.0,ISIC_0032531,ISIC_0027863,ISIC_0027863,ISIC_0032531,1167.4440003815107,0,response,1.0
trial,2023-09-06T19:38:52.701Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,37.0,ISIC_0813342,ISIC_0029575,ISIC_0813342,ISIC_0029575,1088.8390003815293,1,response,1.0
trial,2023-09-06T19:38:55.831Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,38.0,ISIC_9740245,ISIC_5732201,ISIC_9740245,ISIC_5732201,1620.0400007630237,1,response,1.0
trial,2023-09-06T19:38:58.486Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,39.0,ISIC_0032922,ISIC_2823287,ISIC_2823287,ISIC_0032922,1142.2539999999572,0,response,1.0
trial,2023-09-06T19:39:02.128Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,40.0,ISIC_5484776,ISIC_0059082,ISIC_5484776,ISIC_0059082,2134.335999999894,1,response,1.0
trial,2023-09-06T19:39:05.231Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,41.0,ISIC_9469284,ISIC_7278885,ISIC_9469284,ISIC_7278885,1588.1450000000186,1,response,1.0
trial,2023-09-06T19:39:07.853Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,42.0,ISIC_0033938,ISIC_3436033,ISIC_3436033,ISIC_0033938,1111.8630011444911,0,response,1.0
trial,2023-09-06T19:39:10.533Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,43.0,ISIC_0069192,ISIC_0638889,ISIC_0638889,ISIC_0069192,1175.5270000000019,0,response,1.0
trial,2023-09-06T19:39:13.257Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,44.0,ISIC_0064694,ISIC_0032690,ISIC_0032690,ISIC_0064694,1216.9250003814232,0,response,1.0
trial,2023-09-06T19:39:15.955Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,45.0,ISIC_4408559,ISIC_2804864,ISIC_2804864,ISIC_4408559,1182.4120015259832,0,response,1.0
trial,2023-09-06T19:39:18.547Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,46.0,ISIC_0055378,ISIC_8168598,ISIC_8168598,ISIC_0055378,1074.1900011443067,0,response,1.0
trial,2023-09-06T19:39:21.634Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,47.0,ISIC_4325452,ISIC_8613657,ISIC_4325452,ISIC_8613657,1579.6769999999087,1,response,1.0
trial,2023-09-06T19:39:24.386Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,48.0,ISIC_0000030,ISIC_6539127,ISIC_6539127,ISIC_0000030,1248.673000381561,0,response,1.0
trial,2023-09-06T19:39:28.123Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,49.0,ISIC_0032342,ISIC_0066740,ISIC_0032342,ISIC_0066740,2219.637000000104,1,response,1.0
trial,2023-09-06T19:39:30.910Z,60fe2c4662ca0c1aa5e6016a,uniform,8.0,False,50.0,ISIC_0006108,ISIC_5611104,ISIC_0006108,ISIC_5611104,1274.356001144508,1,response,1.0
trial,2023-09-06T20:01:13.524Z,{{%PROLIFIC_PID%}},colourful,1.0,False,1.0,ISIC_0030901,ISIC_5789052,ISIC_0030901,ISIC_5789052,2095.1600000000326,0,response,50.0
trial,2023-09-06T20:01:16.380Z,{{%PROLIFIC_PID%}},colourful,1.0,False,2.0,ISIC_1189461,ISIC_0056793,ISIC_0056793,ISIC_1189461,1352.5200000000186,1,response,50.0
trial,2023-09-06T20:01:19.840Z,{{%PROLIFIC_PID%}},colourful,1.0,False,3.0,ISIC_1403974,ISIC_0000304,ISIC_1403974,ISIC_0000304,1948.0999999999767,0,response,50.0
trial,2023-09-06T20:01:22.683Z,{{%PROLIFIC_PID%}},colourful,1.0,False,4.0,ISIC_4445729,ISIC_7775535,ISIC_4445729,ISIC_7775535,1342.3199999999488,0,response,50.0
trial,2023-09-06T20:01:25.585Z,{{%PROLIFIC_PID%}},colourful,1.0,False,5.0,ISIC_0032892,ISIC_0026868,ISIC_0032892,ISIC_0026868,1400.8199999999488,0,response,50.0
trial,2023-09-06T20:01:28.245Z,{{%PROLIFIC_PID%}},colourful,1.0,False,6.0,ISIC_5415749,ISIC_3166276,ISIC_3166276,ISIC_5415749,1159.0999999999767,1,response,50.0
trial,2023-09-06T20:01:31.959Z,{{%PROLIFIC_PID%}},colourful,1.0,False,7.0,ISIC_0062935,ISIC_0029339,ISIC_0062935,ISIC_0029339,2210.6999999999534,0,response,50.0
trial,2023-09-06T20:01:35.031Z,{{%PROLIFIC_PID%}},colourful,1.0,False,8.0,ISIC_2585066,ISIC_0011114,ISIC_0011114,ISIC_2585066,1570.4399999999441,1,response,50.0
trial,2023-09-06T20:01:37.841Z,{{%PROLIFIC_PID%}},colourful,1.0,False,9.0,ISIC_8617277,ISIC_7484618,ISIC_8617277,ISIC_7484618,1307.4399999999441,0,response,50.0
trial,2023-09-06T20:01:41.139Z,{{%PROLIFIC_PID%}},colourful,1.0,False,10.0,ISIC_1113629,ISIC_5581297,ISIC_1113629,ISIC_5581297,1796.920000000042,0,response,50.0
trial,2023-09-06T20:01:45.915Z,{{%PROLIFIC_PID%}},colourful,1.0,False,11.0,ISIC_7104307,ISIC_2147549,ISIC_2147549,ISIC_7104307,3274.060000000056,1,response,50.0
trial,2023-09-06T20:01:48.637Z,{{%PROLIFIC_PID%}},colourful,1.0,False,12.0,ISIC_5737704,ISIC_3336353,ISIC_5737704,ISIC_3336353,1220.859999999986,0,response,50.0
trial,2023-09-06T20:01:51.287Z,{{%PROLIFIC_PID%}},colourful,1.0,False,13.0,ISIC_8647900,ISIC_0010235,ISIC_0010235,ISIC_8647900,1148.920000000042,1,response,50.0
trial,2023-09-06T20:01:54.212Z,{{%PROLIFIC_PID%}},colourful,1.0,False,14.0,ISIC_5218530,ISIC_0013777,ISIC_5218530,ISIC_0013777,1418.8199999999488,0,response,50.0
trial,2023-09-06T20:01:57.343Z,{{%PROLIFIC_PID%}},colourful,1.0,False,15.0,ISIC_0024585,ISIC_0046345,ISIC_0046345,ISIC_0024585,1630.640000000014,1,response,50.0
trial,2023-09-06T20:02:00.334Z,{{%PROLIFIC_PID%}},colourful,1.0,False,16.0,ISIC_3300710,ISIC_0000414,ISIC_0000414,ISIC_3300710,1489.5999999999767,1,response,50.0
trial,2023-09-06T20:02:03.992Z,{{%PROLIFIC_PID%}},colourful,1.0,False,17.0,ISIC_0034022,ISIC_8176449,ISIC_8176449,ISIC_0034022,2156.439999999944,1,response,50.0
trial,2023-09-06T20:02:07.865Z,{{%PROLIFIC_PID%}},colourful,1.0,False,18.0,ISIC_0013059,ISIC_9358630,ISIC_9358630,ISIC_0013059,2370.780000000028,1,response,50.0
trial,2023-09-06T20:02:11.767Z,{{%PROLIFIC_PID%}},colourful,1.0,False,19.0,ISIC_2616327,ISIC_8872225,ISIC_2616327,ISIC_8872225,2400.3800000000047,0,response,50.0
trial,2023-09-06T20:02:15.143Z,{{%PROLIFIC_PID%}},colourful,1.0,False,20.0,ISIC_0064559,ISIC_0060946,ISIC_0060946,ISIC_0064559,1875.8199999999488,1,response,50.0
trial,2023-09-06T20:02:23.323Z,{{%PROLIFIC_PID%}},colourful,1.0,False,21.0,ISIC_0069361,ISIC_5482805,ISIC_0069361,ISIC_5482805,6647.219999999972,0,response,50.0
trial,2023-09-06T20:02:26.739Z,{{%PROLIFIC_PID%}},colourful,1.0,False,22.0,ISIC_0030237,ISIC_0057716,ISIC_0057716,ISIC_0030237,1900.3199999999488,1,response,50.0
trial,2023-09-06T20:02:31.492Z,{{%PROLIFIC_PID%}},colourful,1.0,False,23.0,ISIC_0000153,ISIC_0060154,ISIC_0060154,ISIC_0000153,3250.719999999972,1,response,50.0
trial,2023-09-06T20:02:37.576Z,{{%PROLIFIC_PID%}},colourful,1.0,False,24.0,ISIC_6384906,ISIC_0002675,ISIC_6384906,ISIC_0002675,4583.079999999958,0,response,50.0
trial,2023-09-06T20:02:44.294Z,{{%PROLIFIC_PID%}},colourful,1.0,False,25.0,ISIC_6038490,ISIC_6089318,ISIC_6089318,ISIC_6038490,5192.180000000051,1,response,50.0
trial,2023-09-06T20:02:50.010Z,{{%PROLIFIC_PID%}},colourful,1.0,False,26.0,ISIC_0000523,ISIC_0000555,ISIC_0000523,ISIC_0000555,4211.819999999949,0,response,50.0
trial,2023-09-06T20:02:53.680Z,{{%PROLIFIC_PID%}},colourful,1.0,False,27.0,ISIC_0000507,ISIC_7586566,ISIC_0000507,ISIC_7586566,2168.1600000000326,0,response,50.0
trial,2023-09-06T20:02:56.558Z,{{%PROLIFIC_PID%}},colourful,1.0,False,28.0,ISIC_0030704,ISIC_0028022,ISIC_0028022,ISIC_0030704,1374.8399999999674,1,response,50.0
trial,2023-09-06T20:03:00.255Z,{{%PROLIFIC_PID%}},colourful,1.0,False,29.0,ISIC_0024656,ISIC_0031015,ISIC_0031015,ISIC_0024656,2195.280000000028,1,response,50.0
trial,2023-09-06T20:03:05.032Z,{{%PROLIFIC_PID%}},colourful,1.0,False,30.0,ISIC_2619533,ISIC_9462738,ISIC_9462738,ISIC_2619533,3276.4000000000233,1,response,50.0
trial,2023-09-06T20:03:09.202Z,{{%PROLIFIC_PID%}},colourful,1.0,False,31.0,ISIC_3123711,ISIC_8397077,ISIC_8397077,ISIC_3123711,2663.3800000000047,1,response,50.0
trial,2023-09-06T20:03:12.055Z,{{%PROLIFIC_PID%}},colourful,1.0,False,32.0,ISIC_2383335,ISIC_4391909,ISIC_2383335,ISIC_4391909,1350.8199999999488,0,response,50.0
trial,2023-09-06T20:03:16.054Z,{{%PROLIFIC_PID%}},colourful,1.0,False,33.0,ISIC_7260492,ISIC_2999018,ISIC_2999018,ISIC_7260492,2499.319999999949,1,response,50.0
trial,2023-09-06T20:03:18.695Z,{{%PROLIFIC_PID%}},colourful,1.0,False,34.0,ISIC_0061705,ISIC_0058666,ISIC_0058666,ISIC_0061705,1139.859999999986,1,response,50.0
trial,2023-09-06T20:03:22.290Z,{{%PROLIFIC_PID%}},colourful,1.0,False,35.0,ISIC_7947847,ISIC_0000411,ISIC_0000411,ISIC_7947847,2091.7600000000093,1,response,50.0
trial,2023-09-06T20:03:26.614Z,{{%PROLIFIC_PID%}},colourful,1.0,False,36.0,ISIC_0029017,ISIC_0033520,ISIC_0033520,ISIC_0029017,2820.7600000000093,1,response,50.0
trial,2023-09-06T20:03:29.215Z,{{%PROLIFIC_PID%}},colourful,1.0,False,37.0,ISIC_0032995,ISIC_0058496,ISIC_0058496,ISIC_0032995,1099.280000000028,1,response,50.0
trial,2023-09-06T20:03:31.907Z,{{%PROLIFIC_PID%}},colourful,1.0,False,38.0,ISIC_0056811,ISIC_9760652,ISIC_0056811,ISIC_9760652,1188.079999999958,0,response,50.0
trial,2023-09-06T20:03:34.974Z,{{%PROLIFIC_PID%}},colourful,1.0,False,39.0,ISIC_0055797,ISIC_0059836,ISIC_0055797,ISIC_0059836,1566.1800000000512,0,response,50.0
trial,2023-09-06T20:03:38.626Z,{{%PROLIFIC_PID%}},colourful,1.0,False,40.0,ISIC_0056292,ISIC_0028886,ISIC_0028886,ISIC_0056292,2145.800000000047,1,response,50.0
trial,2023-09-06T20:03:42.365Z,{{%PROLIFIC_PID%}},colourful,1.0,False,41.0,ISIC_7672106,ISIC_0014164,ISIC_7672106,ISIC_0014164,2238.6999999999534,0,response,50.0
trial,2023-09-06T20:03:47.195Z,{{%PROLIFIC_PID%}},colourful,1.0,False,42.0,ISIC_5410481,ISIC_0024344,ISIC_5410481,ISIC_0024344,3327.9000000000233,0,response,50.0
trial,2023-09-06T20:03:49.988Z,{{%PROLIFIC_PID%}},colourful,1.0,False,43.0,ISIC_0065066,ISIC_0000144,ISIC_0000144,ISIC_0065066,1290.5400000000373,1,response,50.0
trial,2023-09-06T20:03:53.007Z,{{%PROLIFIC_PID%}},colourful,1.0,False,44.0,ISIC_0033175,ISIC_0011972,ISIC_0011972,ISIC_0033175,1519.0400000000373,1,response,50.0
trial,2023-09-06T20:03:56.292Z,{{%PROLIFIC_PID%}},colourful,1.0,False,45.0,ISIC_0056192,ISIC_7277310,ISIC_0056192,ISIC_7277310,1783.3800000000047,0,response,50.0
trial,2023-09-06T20:04:00.479Z,{{%PROLIFIC_PID%}},colourful,1.0,False,46.0,ISIC_0678758,ISIC_9989485,ISIC_9989485,ISIC_0678758,2685.859999999986,1,response,50.0
trial,2023-09-06T20:04:03.854Z,{{%PROLIFIC_PID%}},colourful,1.0,False,47.0,ISIC_0024271,ISIC_7781213,ISIC_7781213,ISIC_0024271,1873.8199999999488,1,response,50.0
trial,2023-09-06T20:04:07.738Z,{{%PROLIFIC_PID%}},colourful,1.0,False,48.0,ISIC_9210086,ISIC_0011269,ISIC_0011269,ISIC_9210086,2381.939999999944,1,response,50.0
trial,2023-09-06T20:04:11.009Z,{{%PROLIFIC_PID%}},colourful,1.0,False,49.0,ISIC_7320371,ISIC_8257549,ISIC_7320371,ISIC_8257549,1770.2600000000093,0,response,50.0
trial,2023-09-06T20:04:14.662Z,{{%PROLIFIC_PID%}},colourful,1.0,False,50.0,ISIC_0012059,ISIC_0010923,ISIC_0012059,ISIC_0010923,2152.1600000000326,0,response,50.0
trial,2023-09-06T20:17:41.785Z,{{%PROLIFIC_PID%}},colourful,2.0,False,1.0,ISIC_0073075,ISIC_6771810,ISIC_0073075,ISIC_6771810,2004.3999999999069,0,response,50.0
trial,2023-09-06T20:17:46.472Z,{{%PROLIFIC_PID%}},colourful,2.0,False,2.0,ISIC_8278688,ISIC_6732560,ISIC_6732560,ISIC_8278688,3185.1399999998976,1,response,50.0
trial,2023-09-06T20:17:49.523Z,{{%PROLIFIC_PID%}},colourful,2.0,False,3.0,ISIC_1470934,ISIC_8510848,ISIC_8510848,ISIC_1470934,1543.6200000001122,1,response,50.0
trial,2023-09-06T20:17:54.645Z,{{%PROLIFIC_PID%}},colourful,2.0,False,4.0,ISIC_0032320,ISIC_8907232,ISIC_0032320,ISIC_8907232,3620.820000000065,0,response,50.0
trial,2023-09-06T20:18:03.117Z,{{%PROLIFIC_PID%}},colourful,2.0,False,5.0,ISIC_9445053,ISIC_3575862,ISIC_3575862,ISIC_9445053,6971.379999999888,1,response,50.0
trial,2023-09-06T20:18:06.000Z,{{%PROLIFIC_PID%}},colourful,2.0,False,6.0,ISIC_9417173,ISIC_5005869,ISIC_5005869,ISIC_9417173,1382.3400000000838,1,response,50.0
trial,2023-09-06T20:18:08.973Z,{{%PROLIFIC_PID%}},colourful,2.0,False,7.0,ISIC_0032602,ISIC_7489895,ISIC_0032602,ISIC_7489895,1472.1399999998976,0,response,50.0
trial,2023-09-06T20:18:18.695Z,{{%PROLIFIC_PID%}},colourful,2.0,False,8.0,ISIC_7960321,ISIC_1306020,ISIC_7960321,ISIC_1306020,8205.219999999972,0,response,50.0
trial,2023-09-06T20:18:22.464Z,{{%PROLIFIC_PID%}},colourful,2.0,False,9.0,ISIC_0066203,ISIC_0000058,ISIC_0000058,ISIC_0066203,2255.320000000065,1,response,50.0
trial,2023-09-06T20:18:26.894Z,{{%PROLIFIC_PID%}},colourful,2.0,False,10.0,ISIC_3800974,ISIC_0059350,ISIC_3800974,ISIC_0059350,2926.9799999999814,0,response,50.0
trial,2023-09-06T20:18:29.671Z,{{%PROLIFIC_PID%}},colourful,2.0,False,11.0,ISIC_8586909,ISIC_7664137,ISIC_8586909,ISIC_7664137,1274.8799999998878,0,response,50.0
trial,2023-09-06T20:18:32.443Z,{{%PROLIFIC_PID%}},colourful,2.0,False,12.0,ISIC_8570555,ISIC_0061829,ISIC_0061829,ISIC_8570555,1269.5,1,response,50.0
trial,2023-09-06T20:18:39.428Z,{{%PROLIFIC_PID%}},colourful,2.0,False,13.0,ISIC_1042960,ISIC_5706192,ISIC_5706192,ISIC_1042960,5458.199999999953,1,response,50.0
trial,2023-09-06T20:18:43.057Z,{{%PROLIFIC_PID%}},colourful,2.0,False,14.0,ISIC_0067167,ISIC_7024807,ISIC_0067167,ISIC_7024807,2126.840000000084,0,response,50.0
trial,2023-09-06T20:18:46.451Z,{{%PROLIFIC_PID%}},colourful,2.0,False,15.0,ISIC_1436929,ISIC_0026611,ISIC_0026611,ISIC_1436929,1892.5400000000373,1,response,50.0
trial,2023-09-06T20:18:51.372Z,{{%PROLIFIC_PID%}},colourful,2.0,False,16.0,ISIC_0070048,ISIC_2271767,ISIC_0070048,ISIC_2271767,3420.399999999907,0,response,50.0
trial,2023-09-06T20:18:55.747Z,{{%PROLIFIC_PID%}},colourful,2.0,False,17.0,ISIC_0011546,ISIC_0010251,ISIC_0011546,ISIC_0010251,2874.100000000093,0,response,50.0
trial,2023-09-06T20:19:01.172Z,{{%PROLIFIC_PID%}},colourful,2.0,False,18.0,ISIC_8642938,ISIC_0059216,ISIC_0059216,ISIC_8642938,3906.8799999998882,1,response,50.0
trial,2023-09-06T20:19:06.685Z,{{%PROLIFIC_PID%}},colourful,2.0,False,19.0,ISIC_8451869,ISIC_0027036,ISIC_0027036,ISIC_8451869,3991.719999999972,1,response,50.0
trial,2023-09-06T20:19:09.706Z,{{%PROLIFIC_PID%}},colourful,2.0,False,20.0,ISIC_1650523,ISIC_0177304,ISIC_1650523,ISIC_0177304,1517.6000000000931,0,response,50.0
trial,2023-09-06T20:19:13.190Z,{{%PROLIFIC_PID%}},colourful,2.0,False,21.0,ISIC_1776777,ISIC_7433993,ISIC_1776777,ISIC_7433993,1982.0400000000373,0,response,50.0
trial,2023-09-06T20:19:16.166Z,{{%PROLIFIC_PID%}},colourful,2.0,False,22.0,ISIC_9987485,ISIC_3961101,ISIC_9987485,ISIC_3961101,1475.0200000000186,0,response,50.0
trial,2023-09-06T20:19:19.107Z,{{%PROLIFIC_PID%}},colourful,2.0,False,23.0,ISIC_4702522,ISIC_4241907,ISIC_4702522,ISIC_4241907,1434.3799999998878,0,response,50.0
trial,2023-09-06T20:19:22.338Z,{{%PROLIFIC_PID%}},colourful,2.0,False,24.0,ISIC_0014088,ISIC_0006517,ISIC_0014088,ISIC_0006517,1725.3799999998878,0,response,50.0
trial,2023-09-06T20:19:25.601Z,{{%PROLIFIC_PID%}},colourful,2.0,False,25.0,ISIC_6298228,ISIC_0012048,ISIC_0012048,ISIC_6298228,1761.3400000000838,1,response,50.0
trial,2023-09-06T20:19:30.289Z,{{%PROLIFIC_PID%}},colourful,2.0,False,26.0,ISIC_1260545,ISIC_8527737,ISIC_8527737,ISIC_1260545,3186.6200000001118,1,response,50.0
trial,2023-09-06T20:19:35.739Z,{{%PROLIFIC_PID%}},colourful,2.0,False,27.0,ISIC_9745038,ISIC_9714746,ISIC_9745038,ISIC_9714746,3938.060000000056,0,response,50.0
trial,2023-09-06T20:19:38.608Z,{{%PROLIFIC_PID%}},colourful,2.0,False,28.0,ISIC_0071508,ISIC_0010131,ISIC_0010131,ISIC_0071508,1364.199999999953,1,response,50.0
trial,2023-09-06T20:19:46.552Z,{{%PROLIFIC_PID%}},colourful,2.0,False,29.0,ISIC_7429127,ISIC_2266312,ISIC_2266312,ISIC_7429127,6441.219999999972,1,response,50.0
trial,2023-09-06T20:19:49.639Z,{{%PROLIFIC_PID%}},colourful,2.0,False,30.0,ISIC_2999018,ISIC_0061184,ISIC_0061184,ISIC_2999018,1557.3999999999069,1,response,50.0
trial,2023-09-06T20:19:53.888Z,{{%PROLIFIC_PID%}},colourful,2.0,False,31.0,ISIC_8154363,ISIC_0033643,ISIC_0033643,ISIC_8154363,2747.719999999972,1,response,50.0
trial,2023-09-06T20:19:57.536Z,{{%PROLIFIC_PID%}},colourful,2.0,False,32.0,ISIC_1353668,ISIC_0011369,ISIC_0011369,ISIC_1353668,2147.0800000000745,1,response,50.0
trial,2023-09-06T20:20:00.422Z,{{%PROLIFIC_PID%}},colourful,2.0,False,33.0,ISIC_3761253,ISIC_6634951,ISIC_6634951,ISIC_3761253,1384.5400000000373,1,response,50.0
trial,2023-09-06T20:20:03.279Z,{{%PROLIFIC_PID%}},colourful,2.0,False,34.0,ISIC_0032522,ISIC_0004789,ISIC_0032522,ISIC_0004789,1352.6399999998976,0,response,50.0
trial,2023-09-06T20:20:06.173Z,{{%PROLIFIC_PID%}},colourful,2.0,False,35.0,ISIC_0032965,ISIC_2153686,ISIC_0032965,ISIC_2153686,1392.919999999925,0,response,50.0
trial,2023-09-06T20:20:09.271Z,{{%PROLIFIC_PID%}},colourful,2.0,False,36.0,ISIC_0065468,ISIC_0056902,ISIC_0056902,ISIC_0065468,1596.8799999998878,1,response,50.0
trial,2023-09-06T20:20:13.099Z,{{%PROLIFIC_PID%}},colourful,2.0,False,37.0,ISIC_0024351,ISIC_8759207,ISIC_8759207,ISIC_0024351,2323.6999999999534,1,response,50.0
trial,2023-09-06T20:20:15.759Z,{{%PROLIFIC_PID%}},colourful,2.0,False,38.0,ISIC_0059264,ISIC_4007322,ISIC_0059264,ISIC_4007322,1157.4599999999627,0,response,50.0
trial,2023-09-06T20:20:20.532Z,{{%PROLIFIC_PID%}},colourful,2.0,False,39.0,ISIC_0032561,ISIC_0027479,ISIC_0027479,ISIC_0032561,3272.6200000001118,1,response,50.0
trial,2023-09-06T20:20:23.445Z,{{%PROLIFIC_PID%}},colourful,2.0,False,40.0,ISIC_0025616,ISIC_0010174,ISIC_0010174,ISIC_0025616,1411.6000000000931,1,response,50.0
trial,2023-09-06T20:20:29.414Z,{{%PROLIFIC_PID%}},colourful,2.0,False,41.0,ISIC_5397818,ISIC_0256715,ISIC_5397818,ISIC_0256715,4466.520000000019,0,response,50.0
trial,2023-09-06T20:20:33.433Z,{{%PROLIFIC_PID%}},colourful,2.0,False,42.0,ISIC_4084359,ISIC_5226371,ISIC_4084359,ISIC_5226371,2518.4599999999623,0,response,50.0
trial,2023-09-06T20:20:37.038Z,{{%PROLIFIC_PID%}},colourful,2.0,False,43.0,ISIC_4646815,ISIC_8892663,ISIC_4646815,ISIC_8892663,2079.840000000084,0,response,50.0
trial,2023-09-06T20:20:39.680Z,{{%PROLIFIC_PID%}},colourful,2.0,False,44.0,ISIC_0063473,ISIC_9718067,ISIC_0063473,ISIC_9718067,1140.3200000000652,0,response,50.0
trial,2023-09-06T20:20:43.312Z,{{%PROLIFIC_PID%}},colourful,2.0,False,45.0,ISIC_2310935,ISIC_0055412,ISIC_0055412,ISIC_2310935,2129.899999999907,1,response,50.0
trial,2023-09-06T20:20:46.801Z,{{%PROLIFIC_PID%}},colourful,2.0,False,46.0,ISIC_0033175,ISIC_4718237,ISIC_0033175,ISIC_4718237,1972.5200000000186,0,response,50.0
trial,2023-09-06T20:20:50.815Z,{{%PROLIFIC_PID%}},colourful,2.0,False,47.0,ISIC_0056979,ISIC_0056391,ISIC_0056979,ISIC_0056391,2497.5,0,response,50.0
trial,2023-09-06T20:20:53.650Z,{{%PROLIFIC_PID%}},colourful,2.0,False,48.0,ISIC_0192490,ISIC_3985031,ISIC_3985031,ISIC_0192490,1335.3400000000838,1,response,50.0
trial,2023-09-06T20:20:57.593Z,{{%PROLIFIC_PID%}},colourful,2.0,False,49.0,ISIC_1331993,ISIC_7147898,ISIC_1331993,ISIC_7147898,2440.439999999944,0,response,50.0
trial,2023-09-06T20:21:01.553Z,{{%PROLIFIC_PID%}},colourful,2.0,False,50.0,ISIC_0339930,ISIC_0059390,ISIC_0059390,ISIC_0339930,2459.1999999999534,1,response,50.0
