sender,timestamp,pID,condition,blockNo,practice,trialNo,img_left,img_right,winner,loser,duration,response,ended_on,pnum
trial,2023-09-06T19:32:11.681Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,1.0,ISIC_1202976,ISIC_9175856,ISIC_9175856,ISIC_1202976,1860.4950000238605,1,response,0.0
trial,2023-09-06T19:32:14.392Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,2.0,ISIC_0011520,ISIC_8419663,ISIC_0011520,ISIC_8419663,1204.5560000477126,0,response,0.0
trial,2023-09-06T19:32:17.372Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,3.0,ISIC_8951909,ISIC_0990298,ISIC_0990298,ISIC_8951909,1468.1170000476995,1,response,0.0
trial,2023-09-06T19:32:20.241Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,4.0,ISIC_0033980,ISIC_9469284,ISIC_0033980,ISIC_9469284,1354.0259999762056,0,response,0.0
trial,2023-09-06T19:32:23.622Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,5.0,ISIC_1075605,ISIC_3933658,ISIC_3933658,ISIC_1075605,1868.5629999761004,1,response,0.0
trial,2023-09-06T19:32:26.492Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,6.0,ISIC_7340112,ISIC_7798403,ISIC_7340112,ISIC_7798403,1355.3160000714706,0,response,0.0
trial,2023-09-06T19:32:29.189Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,7.0,ISIC_5961092,ISIC_0013472,ISIC_5961092,ISIC_0013472,1185.2350000477163,0,response,0.0
trial,2023-09-06T19:32:32.314Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,8.0,ISIC_0000031,ISIC_2067576,ISIC_0000031,ISIC_2067576,1610.732000023825,0,response,0.0
trial,2023-09-06T19:32:35.246Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,9.0,ISIC_0033640,ISIC_0000176,ISIC_0000176,ISIC_0033640,1426.274000047706,1,response,0.0
trial,2023-09-06T19:32:38.537Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,10.0,ISIC_8170849,ISIC_7244604,ISIC_7244604,ISIC_8170849,1784.2090000715107,1,response,0.0
trial,2023-09-06T19:32:41.686Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,11.0,ISIC_2151856,ISIC_0015045,ISIC_0015045,ISIC_2151856,1632.5709999999963,1,response,0.0
trial,2023-09-06T19:32:44.282Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,12.0,ISIC_0055013,ISIC_0069204,ISIC_0055013,ISIC_0069204,1078.564000047627,0,response,0.0
trial,2023-09-06T19:32:46.958Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,13.0,ISIC_7404937,ISIC_3094758,ISIC_3094758,ISIC_7404937,1171.7110000477405,1,response,0.0
trial,2023-09-06T19:32:49.650Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,14.0,ISIC_7658133,ISIC_0014395,ISIC_0014395,ISIC_7658133,1180.6940000714967,1,response,0.0
trial,2023-09-06T19:32:52.586Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,15.0,ISIC_6486856,ISIC_0026329,ISIC_6486856,ISIC_0026329,1433.893000071519,0,response,0.0
trial,2023-09-06T19:32:55.743Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,16.0,ISIC_0026868,ISIC_6425888,ISIC_6425888,ISIC_0026868,1640.436000023852,1,response,0.0
trial,2023-09-06T19:32:58.583Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,17.0,ISIC_5239856,ISIC_5920470,ISIC_5239856,ISIC_5920470,1330.752000071574,0,response,0.0
trial,2023-09-06T19:33:01.275Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,18.0,ISIC_2822718,ISIC_6019374,ISIC_6019374,ISIC_2822718,1189.6659999761032,1,response,0.0
trial,2023-09-06T19:33:03.823Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,19.0,ISIC_0010426,ISIC_0163812,ISIC_0010426,ISIC_0163812,1037.9290000238689,0,response,0.0
trial,2023-09-06T19:33:06.952Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,20.0,ISIC_1706912,ISIC_2526170,ISIC_2526170,ISIC_1706912,1616.8239999761572,1,response,0.0
trial,2023-09-06T19:33:09.870Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,21.0,ISIC_0026659,ISIC_7636321,ISIC_0026659,ISIC_7636321,1401.6710000477037,0,response,0.0
trial,2023-09-06T19:33:13.733Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,22.0,ISIC_0070463,ISIC_0011546,ISIC_0011546,ISIC_0070463,2348.1500000715023,1,response,0.0
trial,2023-09-06T19:33:16.416Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,23.0,ISIC_0064034,ISIC_7604596,ISIC_0064034,ISIC_7604596,1164.5200000476325,0,response,0.0
trial,2023-09-06T19:33:19.076Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,24.0,ISIC_0014217,ISIC_1768733,ISIC_0014217,ISIC_1768733,1141.4530000477098,0,response,0.0
trial,2023-09-06T19:33:22.187Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,25.0,ISIC_0056796,ISIC_0485914,ISIC_0485914,ISIC_0056796,1602.5630000476958,1,response,0.0
trial,2023-09-06T19:33:24.991Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,26.0,ISIC_0054244,ISIC_0030481,ISIC_0030481,ISIC_0054244,1289.7139999761712,1,response,0.0
trial,2023-09-06T19:33:27.874Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,27.0,ISIC_8095877,ISIC_0069056,ISIC_0069056,ISIC_8095877,1372.954000000027,1,response,0.0
trial,2023-09-06T19:33:30.615Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,28.0,ISIC_0012055,ISIC_0058580,ISIC_0012055,ISIC_0058580,1231.614999976125,0,response,0.0
trial,2023-09-06T19:33:33.404Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,29.0,ISIC_0497390,ISIC_0032441,ISIC_0032441,ISIC_0497390,1270.1090000238041,1,response,0.0
trial,2023-09-06T19:33:36.591Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,30.0,ISIC_0029686,ISIC_5176419,ISIC_0029686,ISIC_5176419,1674.535999976215,0,response,0.0
trial,2023-09-06T19:33:39.796Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,31.0,ISIC_0055143,ISIC_0034256,ISIC_0034256,ISIC_0055143,1695.7430000476302,1,response,0.0
trial,2023-09-06T19:33:42.649Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,32.0,ISIC_0003793,ISIC_2458609,ISIC_2458609,ISIC_0003793,1349.1069999762112,1,response,0.0
trial,2023-09-06T19:33:46.813Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,33.0,ISIC_0028984,ISIC_0071568,ISIC_0071568,ISIC_0028984,2646.37800004764,1,response,0.0
trial,2023-09-06T19:33:49.841Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,34.0,ISIC_6155981,ISIC_0032841,ISIC_0032841,ISIC_6155981,1524.481000023894,1,response,0.0
trial,2023-09-06T19:33:52.712Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,35.0,ISIC_0060148,ISIC_0027282,ISIC_0060148,ISIC_0027282,1363.0590000714874,0,response,0.0
trial,2023-09-06T19:33:55.557Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,36.0,ISIC_8174951,ISIC_7839712,ISIC_7839712,ISIC_8174951,1341.02299997618,1,response,0.0
trial,2023-09-06T19:33:58.169Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,37.0,ISIC_6768006,ISIC_0067172,ISIC_0067172,ISIC_6768006,1103.375,1,response,0.0
trial,2023-09-06T19:34:00.732Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,38.0,ISIC_8901371,ISIC_7565128,ISIC_8901371,ISIC_7565128,1050.1979999761097,0,response,0.0
trial,2023-09-06T19:34:03.440Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,39.0,ISIC_9134453,ISIC_1962844,ISIC_1962844,ISIC_9134453,1191.1039999761852,1,response,0.0
trial,2023-09-06T19:34:06.009Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,40.0,ISIC_6478506,ISIC_6336926,ISIC_6336926,ISIC_6478506,1060.813999976148,1,response,0.0
trial,2023-09-06T19:34:08.766Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,41.0,ISIC_9684318,ISIC_0064318,ISIC_0064318,ISIC_9684318,1250.9730000238637,1,response,0.0
trial,2023-09-06T19:34:11.685Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,42.0,ISIC_0068015,ISIC_0013204,ISIC_0068015,ISIC_0013204,1403.253000000026,0,response,0.0
trial,2023-09-06T19:34:14.233Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,43.0,ISIC_0059722,ISIC_0011484,ISIC_0011484,ISIC_0059722,1035.258999976213,1,response,0.0
trial,2023-09-06T19:34:16.980Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,44.0,ISIC_5048571,ISIC_0063425,ISIC_5048571,ISIC_0063425,1231.8379999761241,0,response,0.0
trial,2023-09-06T19:34:19.742Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,45.0,ISIC_5883331,ISIC_5839679,ISIC_5839679,ISIC_5883331,1243.3980000476586,1,response,0.0
trial,2023-09-06T19:34:22.354Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,46.0,ISIC_0033125,ISIC_3501997,ISIC_0033125,ISIC_3501997,1106.6199999761302,0,response,0.0
trial,2023-09-06T19:34:25.048Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,47.0,ISIC_9568138,ISIC_0072171,ISIC_9568138,ISIC_0072171,1183.8310000238707,0,response,0.0
trial,2023-09-06T19:34:27.781Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,48.0,ISIC_0060452,ISIC_5895384,ISIC_5895384,ISIC_0060452,1216.9649999761023,1,response,0.0
trial,2023-09-06T19:34:30.495Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,49.0,ISIC_6831482,ISIC_5434055,ISIC_5434055,ISIC_6831482,1197.389000023832,1,response,0.0
trial,2023-09-06T19:34:34.099Z,58ed7f5aac62dc00019366a9,asymmetry,1.0,False,50.0,ISIC_6413346,ISIC_6732560,ISIC_6732560,ISIC_6413346,2101.3090000000084,1,response,0.0
trial,2023-09-06T19:34:49.085Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,1.0,ISIC_5647697,ISIC_8433108,ISIC_8433108,ISIC_5647697,1821.6410000476758,1,response,0.0
trial,2023-09-06T19:34:52.307Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,2.0,ISIC_0066209,ISIC_0067235,ISIC_0066209,ISIC_0067235,1710.3970000238623,0,response,0.0
trial,2023-09-06T19:34:55.446Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,3.0,ISIC_0010014,ISIC_0055081,ISIC_0010014,ISIC_0055081,1633.335000023828,0,response,0.0
trial,2023-09-06T19:34:58.366Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,4.0,ISIC_0024271,ISIC_1223648,ISIC_1223648,ISIC_0024271,1403.3219999761782,1,response,0.0
trial,2023-09-06T19:35:01.009Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,5.0,ISIC_4614604,ISIC_0031208,ISIC_0031208,ISIC_4614604,1129.7309999761642,1,response,0.0
trial,2023-09-06T19:35:03.688Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,6.0,ISIC_6617840,ISIC_0025343,ISIC_6617840,ISIC_0025343,1175.426000071573,0,response,0.0
trial,2023-09-06T19:35:07.005Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,7.0,ISIC_0066358,ISIC_0009230,ISIC_0066358,ISIC_0009230,1809.1130000238768,0,response,0.0
trial,2023-09-06T19:35:10.038Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,8.0,ISIC_0066740,ISIC_0024313,ISIC_0024313,ISIC_0066740,1525.414999976172,1,response,0.0
trial,2023-09-06T19:35:12.761Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,9.0,ISIC_0033104,ISIC_2167209,ISIC_0033104,ISIC_2167209,1215.6130000714911,0,response,0.0
trial,2023-09-06T19:35:15.939Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,10.0,ISIC_4322723,ISIC_3493866,ISIC_4322723,ISIC_3493866,1660.5370000000112,0,response,0.0
trial,2023-09-06T19:35:19.271Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,11.0,ISIC_0031844,ISIC_0056819,ISIC_0056819,ISIC_0031844,1826.0239999761102,1,response,0.0
trial,2023-09-06T19:35:22.914Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,12.0,ISIC_3817292,ISIC_3952030,ISIC_3817292,ISIC_3952030,2136.051000023843,0,response,0.0
trial,2023-09-06T19:35:26.807Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,13.0,ISIC_0057531,ISIC_0059412,ISIC_0059412,ISIC_0057531,2378.6269999999786,1,response,0.0
trial,2023-09-06T19:35:29.675Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,14.0,ISIC_0010636,ISIC_0063980,ISIC_0063980,ISIC_0010636,1363.7910000715642,1,response,0.0
trial,2023-09-06T19:35:33.247Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,15.0,ISIC_0026700,ISIC_1744817,ISIC_1744817,ISIC_0026700,2069.4189999761293,1,response,0.0
trial,2023-09-06T19:35:36.251Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,16.0,ISIC_0031070,ISIC_6773367,ISIC_0031070,ISIC_6773367,1489.724999976112,0,response,0.0
trial,2023-09-06T19:35:39.663Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,17.0,ISIC_2268341,ISIC_0032130,ISIC_2268341,ISIC_0032130,1902.515000000014,0,response,0.0
trial,2023-09-06T19:35:43.412Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,18.0,ISIC_3436033,ISIC_3163773,ISIC_3163773,ISIC_3436033,2217.856000023894,1,response,0.0
trial,2023-09-06T19:35:46.896Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,19.0,ISIC_0072714,ISIC_5164416,ISIC_5164416,ISIC_0072714,1968.6310000000522,1,response,0.0
trial,2023-09-06T19:35:50.052Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,20.0,ISIC_2143002,ISIC_8356468,ISIC_2143002,ISIC_8356468,1641.9930000000168,0,response,0.0
trial,2023-09-06T19:35:53.273Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,21.0,ISIC_0068166,ISIC_0032152,ISIC_0068166,ISIC_0032152,1713.2820000238721,0,response,0.0
trial,2023-09-06T19:35:56.397Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,22.0,ISIC_0032424,ISIC_8922355,ISIC_0032424,ISIC_8922355,1604.1820000476441,0,response,0.0
trial,2023-09-06T19:35:59.265Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,23.0,ISIC_0010998,ISIC_8955135,ISIC_0010998,ISIC_8955135,1355.0209999999497,0,response,0.0
trial,2023-09-06T19:36:03.524Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,24.0,ISIC_0024525,ISIC_7025487,ISIC_0024525,ISIC_7025487,2748.1020000476856,0,response,0.0
trial,2023-09-06T19:36:06.297Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,25.0,ISIC_6066292,ISIC_9121369,ISIC_9121369,ISIC_6066292,1254.337000047672,1,response,0.0
trial,2023-09-06T19:36:09.596Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,26.0,ISIC_0004907,ISIC_0072748,ISIC_0072748,ISIC_0004907,1770.51000004774,1,response,0.0
trial,2023-09-06T19:36:12.752Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,27.0,ISIC_0054941,ISIC_1850674,ISIC_0054941,ISIC_1850674,1642.8900000476278,0,response,0.0
trial,2023-09-06T19:36:16.043Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,28.0,ISIC_1983754,ISIC_5922588,ISIC_1983754,ISIC_5922588,1784.1450000714976,0,response,0.0
trial,2023-09-06T19:36:19.761Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,29.0,ISIC_3249704,ISIC_3474681,ISIC_3249704,ISIC_3474681,2202.313999976148,0,response,0.0
trial,2023-09-06T19:36:22.677Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,30.0,ISIC_8503961,ISIC_0024265,ISIC_0024265,ISIC_8503961,1401.9509999761358,1,response,0.0
trial,2023-09-06T19:36:25.529Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,31.0,ISIC_0029290,ISIC_0580054,ISIC_0029290,ISIC_0580054,1320.8149999999441,0,response,0.0
trial,2023-09-06T19:36:28.493Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,32.0,ISIC_0072215,ISIC_6253295,ISIC_0072215,ISIC_6253295,1451.7220000238158,0,response,0.0
trial,2023-09-06T19:36:31.473Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,33.0,ISIC_9808863,ISIC_0025085,ISIC_9808863,ISIC_0025085,1464.8210000477266,0,response,0.0
trial,2023-09-06T19:36:34.150Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,34.0,ISIC_8747095,ISIC_0033966,ISIC_8747095,ISIC_0033966,1158.3350000715582,0,response,0.0
trial,2023-09-06T19:36:36.941Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,35.0,ISIC_0029021,ISIC_7844825,ISIC_0029021,ISIC_7844825,1283.5370000238763,0,response,0.0
trial,2023-09-06T19:36:39.985Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,36.0,ISIC_8690205,ISIC_9088073,ISIC_9088073,ISIC_8690205,1527.6310000238009,1,response,0.0
trial,2023-09-06T19:36:43.207Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,37.0,ISIC_3893354,ISIC_0032226,ISIC_3893354,ISIC_0032226,1716.1860000715824,0,response,0.0
trial,2023-09-06T19:36:45.835Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,38.0,ISIC_0056900,ISIC_0031295,ISIC_0031295,ISIC_0056900,1111.2190000476548,1,response,0.0
trial,2023-09-06T19:36:49.072Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,39.0,ISIC_0028405,ISIC_2577938,ISIC_0028405,ISIC_2577938,1731.7830000238027,0,response,0.0
trial,2023-09-06T19:36:51.812Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,40.0,ISIC_8626941,ISIC_0070940,ISIC_0070940,ISIC_8626941,1220.862999976147,1,response,0.0
trial,2023-09-06T19:36:54.920Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,41.0,ISIC_0011305,ISIC_0062770,ISIC_0011305,ISIC_0062770,1596.9070000477368,0,response,0.0
trial,2023-09-06T19:36:57.969Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,42.0,ISIC_0160831,ISIC_2283628,ISIC_2283628,ISIC_0160831,1545.2780000000494,1,response,0.0
trial,2023-09-06T19:37:00.867Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,43.0,ISIC_0000507,ISIC_0063556,ISIC_0063556,ISIC_0000507,1394.2140000715158,1,response,0.0
trial,2023-09-06T19:37:03.862Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,44.0,ISIC_0054914,ISIC_4894929,ISIC_0054914,ISIC_4894929,1489.1119999999646,0,response,0.0
trial,2023-09-06T19:37:07.690Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,45.0,ISIC_3650533,ISIC_0072733,ISIC_3650533,ISIC_0072733,2316.956000047736,0,response,0.0
trial,2023-09-06T19:37:10.782Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,46.0,ISIC_7216266,ISIC_0884550,ISIC_7216266,ISIC_0884550,1576.0989999761805,0,response,0.0
trial,2023-09-06T19:37:13.825Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,47.0,ISIC_0028041,ISIC_9788174,ISIC_9788174,ISIC_0028041,1519.317000047653,1,response,0.0
trial,2023-09-06T19:37:16.757Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,48.0,ISIC_0025755,ISIC_0069274,ISIC_0025755,ISIC_0069274,1401.4139999999898,0,response,0.0
trial,2023-09-06T19:37:20.284Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,49.0,ISIC_6646939,ISIC_5778927,ISIC_5778927,ISIC_6646939,2011.9430000238358,1,response,0.0
trial,2023-09-06T19:37:23.190Z,58ed7f5aac62dc00019366a9,asymmetry,2.0,False,50.0,ISIC_9323095,ISIC_0778327,ISIC_0778327,ISIC_9323095,1401.5100000238745,1,response,0.0
trial,2023-09-06T19:37:57.353Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,1.0,ISIC_8559515,ISIC_0011013,ISIC_0011013,ISIC_8559515,1349.2880000476725,1,response,0.0
trial,2023-09-06T19:38:00.174Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,2.0,ISIC_0057858,ISIC_0032872,ISIC_0032872,ISIC_0057858,1304.7360000715125,1,response,0.0
trial,2023-09-06T19:38:02.709Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,3.0,ISIC_0351547,ISIC_0032596,ISIC_0032596,ISIC_0351547,1022.8099999761907,1,response,0.0
trial,2023-09-06T19:38:05.386Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,4.0,ISIC_0069995,ISIC_8325260,ISIC_0069995,ISIC_8325260,1166.6909999761265,0,response,0.0
trial,2023-09-06T19:38:08.878Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,5.0,ISIC_0065597,ISIC_2418276,ISIC_2418276,ISIC_0065597,1975.7030000238447,1,response,0.0
trial,2023-09-06T19:38:14.326Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,6.0,ISIC_9087221,ISIC_0031582,ISIC_9087221,ISIC_0031582,3940.116000047652,0,response,0.0
trial,2023-09-06T19:38:17.001Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,7.0,ISIC_2993032,ISIC_2167209,ISIC_2993032,ISIC_2167209,1166.1039999761852,0,response,0.0
trial,2023-09-06T19:38:19.805Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,8.0,ISIC_0060773,ISIC_0024999,ISIC_0024999,ISIC_0060773,1286.2059999761404,1,response,0.0
trial,2023-09-06T19:38:22.872Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,9.0,ISIC_1185006,ISIC_2209697,ISIC_2209697,ISIC_1185006,1553.893000071519,1,response,0.0
trial,2023-09-06T19:38:25.536Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,10.0,ISIC_8064866,ISIC_4915897,ISIC_8064866,ISIC_4915897,1151.6940000238828,0,response,0.0
trial,2023-09-06T19:38:28.356Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,11.0,ISIC_0066143,ISIC_4876378,ISIC_0066143,ISIC_4876378,1304.4829999761423,0,response,0.0
trial,2023-09-06T19:38:30.991Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,12.0,ISIC_8010862,ISIC_9765760,ISIC_9765760,ISIC_8010862,1122.2200000238372,1,response,0.0
trial,2023-09-06T19:38:33.651Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,13.0,ISIC_1870415,ISIC_0033063,ISIC_1870415,ISIC_0033063,1148.6190000715437,0,response,0.0
trial,2023-09-06T19:38:36.214Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,14.0,ISIC_1788979,ISIC_0010965,ISIC_0010965,ISIC_1788979,1046.1720000714995,1,response,0.0
trial,2023-09-06T19:38:39.004Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,15.0,ISIC_0026802,ISIC_1452549,ISIC_0026802,ISIC_1452549,1286.2940000714734,0,response,0.0
trial,2023-09-06T19:38:41.840Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,16.0,ISIC_0953675,ISIC_0053485,ISIC_0053485,ISIC_0953675,1321.6920000237878,1,response,0.0
trial,2023-09-06T19:38:44.567Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,17.0,ISIC_3747979,ISIC_0000413,ISIC_0000413,ISIC_3747979,1215.8360000000102,1,response,0.0
trial,2023-09-06T19:38:47.499Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,18.0,ISIC_0046932,ISIC_0026204,ISIC_0026204,ISIC_0046932,1414.4520000476623,1,response,0.0
trial,2023-09-06T19:38:50.383Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,19.0,ISIC_0000313,ISIC_8484660,ISIC_8484660,ISIC_0000313,1381.8950000476325,1,response,0.0
trial,2023-09-06T19:38:53.287Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,20.0,ISIC_0026272,ISIC_3430447,ISIC_3430447,ISIC_0026272,1384.990000047721,1,response,0.0
trial,2023-09-06T19:38:56.542Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,21.0,ISIC_5992534,ISIC_5557025,ISIC_5992534,ISIC_5557025,1741.637000023853,0,response,0.0
trial,2023-09-06T19:38:59.428Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,22.0,ISIC_0034106,ISIC_9956400,ISIC_9956400,ISIC_0034106,1377.2149999999674,1,response,0.0
trial,2023-09-06T19:39:02.535Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,23.0,ISIC_4752144,ISIC_7008335,ISIC_7008335,ISIC_4752144,1600.98199999996,1,response,0.0
trial,2023-09-06T19:39:05.467Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,24.0,ISIC_3878174,ISIC_0007084,ISIC_3878174,ISIC_0007084,1417.1190000476781,0,response,0.0
trial,2023-09-06T19:39:08.929Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,25.0,ISIC_0026659,ISIC_8527092,ISIC_0026659,ISIC_8527092,1945.889000023832,0,response,0.0
trial,2023-09-06T19:39:11.719Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,26.0,ISIC_5821293,ISIC_3463156,ISIC_5821293,ISIC_3463156,1285.376999976113,0,response,0.0
trial,2023-09-06T19:39:14.700Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,27.0,ISIC_6995731,ISIC_7651838,ISIC_7651838,ISIC_6995731,1467.241000023787,1,response,0.0
trial,2023-09-06T19:39:17.623Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,28.0,ISIC_4468549,ISIC_0062401,ISIC_0062401,ISIC_4468549,1406.514000023832,1,response,0.0
trial,2023-09-06T19:39:20.604Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,29.0,ISIC_0013411,ISIC_0002853,ISIC_0013411,ISIC_0002853,1471.0480000238167,0,response,0.0
trial,2023-09-06T19:39:24.131Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,30.0,ISIC_0028320,ISIC_8171432,ISIC_0028320,ISIC_8171432,2015.427000047639,0,response,0.0
trial,2023-09-06T19:39:27.095Z,58ed7f5aac62dc00019366a9,asymmetry,3.0,False,31.0,ISIC_6617618,ISIC_1497800,ISIC_1497800,ISIC_6617618,1429.0560000238474,1,response,0.0
