sender,timestamp,pID,condition,blockNo,practice,trialNo,img_left,img_right,winner,loser,duration,response,ended_on,subject
trial,2023-09-11T19:35:23.764Z,,colourful,8.0,False,16.0,ISIC_0026497,ISIC_0013639,ISIC_0026497,ISIC_0013639,3117.8950002861684,0,response,38
trial,2023-09-11T19:35:27.687Z,,colourful,8.0,False,17.0,ISIC_0009903,ISIC_0055440,ISIC_0055440,ISIC_0009903,2415.140999904601,1,response,38
trial,2023-09-11T19:35:31.129Z,,colourful,8.0,False,18.0,ISIC_0054334,ISIC_0028018,ISIC_0054334,ISIC_0028018,1932.961000190815,0,response,38
trial,2023-09-11T19:35:34.347Z,,colourful,8.0,False,19.0,ISIC_4226975,ISIC_0031324,ISIC_4226975,ISIC_0031324,1711.2090000000321,0,response,38
trial,2023-09-11T19:35:37.965Z,,colourful,8.0,False,20.0,ISIC_0011863,ISIC_5979783,ISIC_0011863,ISIC_5979783,2106.45400028606,0,response,38
trial,2023-09-11T19:35:41.248Z,,colourful,8.0,False,21.0,ISIC_0028211,ISIC_8451869,ISIC_0028211,ISIC_8451869,1781.8559999046847,0,response,38
trial,2023-09-11T19:35:44.707Z,,colourful,8.0,False,22.0,ISIC_0034162,ISIC_7147898,ISIC_0034162,ISIC_7147898,1950.95300009544,0,response,38
trial,2023-09-11T19:35:51.077Z,,colourful,8.0,False,23.0,ISIC_0031477,ISIC_0025512,ISIC_0025512,ISIC_0031477,4864.826999904588,1,response,38
trial,2023-09-11T19:35:55.756Z,,colourful,8.0,False,24.0,ISIC_8483458,ISIC_3613392,ISIC_3613392,ISIC_8483458,3164.410000286065,1,response,38
trial,2023-09-11T19:35:59.182Z,,colourful,8.0,False,25.0,ISIC_5758316,ISIC_0056771,ISIC_0056771,ISIC_5758316,1898.2629999045748,1,response,38
trial,2023-09-11T19:36:02.901Z,,colourful,8.0,False,26.0,ISIC_6778515,ISIC_0002026,ISIC_6778515,ISIC_0002026,2210.0270000954624,0,response,38
trial,2023-09-11T19:36:07.195Z,,colourful,8.0,False,27.0,ISIC_0028024,ISIC_2690597,ISIC_0028024,ISIC_2690597,2778.824000286171,0,response,38
trial,2023-09-11T19:36:10.497Z,,colourful,8.0,False,28.0,ISIC_8901784,ISIC_0060297,ISIC_0060297,ISIC_8901784,1789.836000190815,1,response,38
trial,2023-09-11T19:36:14.056Z,,colourful,8.0,False,29.0,ISIC_0069952,ISIC_0058046,ISIC_0069952,ISIC_0058046,2025.518999904627,0,response,38
trial,2023-09-11T19:36:17.424Z,,colourful,8.0,False,30.0,ISIC_0069667,ISIC_0066854,ISIC_0069667,ISIC_0066854,1853.0020000953227,0,response,38
trial,2023-09-11T19:36:21.748Z,,colourful,8.0,False,31.0,ISIC_0941085,ISIC_0030901,ISIC_0030901,ISIC_0941085,2804.774000190664,1,response,38
trial,2023-09-11T19:36:26.445Z,,colourful,8.0,False,32.0,ISIC_0032690,ISIC_0202119,ISIC_0032690,ISIC_0202119,3175.847999999998,0,response,38
trial,2023-09-11T19:36:30.069Z,,colourful,8.0,False,33.0,ISIC_8617084,ISIC_0064625,ISIC_0064625,ISIC_8617084,2108.244000190636,1,response,38
trial,2023-09-11T19:36:33.624Z,,colourful,8.0,False,34.0,ISIC_1700051,ISIC_0064318,ISIC_0064318,ISIC_1700051,2038.706999904709,1,response,38
trial,2023-09-11T19:36:36.794Z,,colourful,8.0,False,35.0,ISIC_0222117,ISIC_2500254,ISIC_0222117,ISIC_2500254,1669.068999904673,0,response,38
trial,2023-09-11T19:36:40.915Z,,colourful,8.0,False,36.0,ISIC_7342840,ISIC_0063551,ISIC_0063551,ISIC_7342840,2617.125999999931,1,response,38
trial,2023-09-11T19:36:44.822Z,,colourful,8.0,False,37.0,ISIC_0059294,ISIC_6511689,ISIC_0059294,ISIC_6511689,2399.409999999916,0,response,38
trial,2023-09-11T19:36:48.218Z,,colourful,8.0,False,38.0,ISIC_0067808,ISIC_0871853,ISIC_0067808,ISIC_0871853,1887.0760001908056,0,response,38
trial,2023-09-11T19:36:52.494Z,,colourful,8.0,False,39.0,ISIC_0058998,ISIC_0804420,ISIC_0058998,ISIC_0804420,2773.8919999999925,0,response,38
trial,2023-09-11T19:36:57.094Z,,colourful,8.0,False,40.0,ISIC_4654443,ISIC_0937261,ISIC_0937261,ISIC_4654443,3098.996999904746,1,response,38
trial,2023-09-11T19:37:01.595Z,,colourful,8.0,False,41.0,ISIC_2366727,ISIC_0025243,ISIC_0025243,ISIC_2366727,2990.2190001907293,1,response,38
trial,2023-09-11T19:37:08.399Z,,colourful,8.0,False,42.0,ISIC_1885174,ISIC_0068633,ISIC_1885174,ISIC_0068633,5301.230000095442,0,response,38
trial,2023-09-11T19:37:12.273Z,,colourful,8.0,False,43.0,ISIC_0034294,ISIC_0030518,ISIC_0034294,ISIC_0030518,2362.607000000077,0,response,38
trial,2023-09-11T19:37:16.308Z,,colourful,8.0,False,44.0,ISIC_1835041,ISIC_9555291,ISIC_1835041,ISIC_9555291,2522.967999904649,0,response,38
trial,2023-09-11T19:37:20.970Z,,colourful,8.0,False,45.0,ISIC_8751106,ISIC_4965832,ISIC_8751106,ISIC_4965832,3143.359000190627,0,response,38
trial,2023-09-11T19:37:24.530Z,,colourful,8.0,False,46.0,ISIC_0026505,ISIC_3897960,ISIC_0026505,ISIC_3897960,2045.0350000953767,0,response,38
trial,2023-09-11T19:37:29.525Z,,colourful,8.0,False,47.0,ISIC_0072694,ISIC_0667763,ISIC_0072694,ISIC_0667763,3482.8360002860427,0,response,38
trial,2023-09-11T19:37:33.503Z,,colourful,8.0,False,48.0,ISIC_6793603,ISIC_0011114,ISIC_0011114,ISIC_6793603,2467.77599990461,1,response,38
trial,2023-09-11T19:37:36.948Z,,colourful,8.0,False,49.0,ISIC_0031350,ISIC_2323082,ISIC_0031350,ISIC_2323082,1938.4720001907558,0,response,38
trial,2023-09-11T19:37:40.326Z,,colourful,8.0,False,50.0,ISIC_0024911,ISIC_7260013,ISIC_7260013,ISIC_0024911,1876.9080002862029,1,response,38
trial,2023-09-11T19:05:42.983Z,,colourful,1.0,False,1.0,ISIC_0205127,ISIC_1169724,ISIC_1169724,ISIC_0205127,6174.0630002861,1,response,39
trial,2023-09-11T19:05:47.211Z,,colourful,1.0,False,2.0,ISIC_0015245,ISIC_5046340,ISIC_0015245,ISIC_5046340,2720.707000095368,0,response,39
trial,2023-09-11T19:05:52.653Z,,colourful,1.0,False,3.0,ISIC_0065943,ISIC_5240387,ISIC_5240387,ISIC_0065943,3938.181000190729,1,response,39
trial,2023-09-11T19:05:57.041Z,,colourful,1.0,False,4.0,ISIC_3084322,ISIC_0070782,ISIC_0070782,ISIC_3084322,2882.131000286099,1,response,39
trial,2023-09-11T19:06:01.707Z,,colourful,1.0,False,5.0,ISIC_1254469,ISIC_0033655,ISIC_0033655,ISIC_1254469,3154.8180001907313,1,response,39
trial,2023-09-11T19:06:06.431Z,,colourful,1.0,False,6.0,ISIC_0057539,ISIC_9555580,ISIC_0057539,ISIC_9555580,3219.590999904627,0,response,39
trial,2023-09-11T19:06:14.067Z,,colourful,1.0,False,7.0,ISIC_0046659,ISIC_5765854,ISIC_0046659,ISIC_5765854,6129.98700019074,0,response,39
trial,2023-09-11T19:06:18.988Z,,colourful,1.0,False,8.0,ISIC_0030087,ISIC_2801008,ISIC_0030087,ISIC_2801008,3419.3910000000033,0,response,39
trial,2023-09-11T19:06:24.704Z,,colourful,1.0,False,9.0,ISIC_0003345,ISIC_7806612,ISIC_7806612,ISIC_0003345,4209.114000286107,1,response,39
trial,2023-09-11T19:06:29.910Z,,colourful,1.0,False,10.0,ISIC_0422299,ISIC_0029017,ISIC_0029017,ISIC_0422299,3703.958000286104,1,response,39
trial,2023-09-11T19:06:34.972Z,,colourful,1.0,False,11.0,ISIC_5383064,ISIC_0057169,ISIC_0057169,ISIC_5383064,3556.017000095366,1,response,39
trial,2023-09-11T19:06:40.959Z,,colourful,1.0,False,12.0,ISIC_0028041,ISIC_4088444,ISIC_0028041,ISIC_4088444,4483.22099999999,0,response,39
trial,2023-09-11T19:06:46.346Z,,colourful,1.0,False,13.0,ISIC_9294799,ISIC_5223280,ISIC_5223280,ISIC_9294799,3874.7020000953644,1,response,39
trial,2023-09-11T19:06:51.996Z,,colourful,1.0,False,14.0,ISIC_0201767,ISIC_0033569,ISIC_0033569,ISIC_0201767,4147.235999904631,1,response,39
trial,2023-09-11T19:06:57.233Z,,colourful,1.0,False,15.0,ISIC_1722909,ISIC_6024335,ISIC_6024335,ISIC_1722909,3723.285000286094,1,response,39
trial,2023-09-11T19:07:01.300Z,,colourful,1.0,False,16.0,ISIC_8899350,ISIC_0014629,ISIC_8899350,ISIC_0014629,2562.918999904621,0,response,39
trial,2023-09-11T19:07:07.464Z,,colourful,1.0,False,17.0,ISIC_0010690,ISIC_0025535,ISIC_0010690,ISIC_0025535,4652.209000000003,0,response,39
trial,2023-09-11T19:07:11.178Z,,colourful,1.0,False,18.0,ISIC_0028225,ISIC_8835545,ISIC_0028225,ISIC_8835545,2204.1470000953705,0,response,39
trial,2023-09-11T19:07:15.933Z,,colourful,1.0,False,19.0,ISIC_3301933,ISIC_8265105,ISIC_3301933,ISIC_8265105,3235.1340001907374,0,response,39
trial,2023-09-11T19:07:21.007Z,,colourful,1.0,False,20.0,ISIC_3459981,ISIC_0331124,ISIC_0331124,ISIC_3459981,3566.565000190749,1,response,39
trial,2023-09-11T19:07:24.913Z,,colourful,1.0,False,21.0,ISIC_0031010,ISIC_4220326,ISIC_0031010,ISIC_4220326,2379.6150002861104,0,response,39
trial,2023-09-11T19:07:30.005Z,,colourful,1.0,False,22.0,ISIC_0256715,ISIC_0032940,ISIC_0032940,ISIC_0256715,3580.441000095365,1,response,39
trial,2023-09-11T19:07:34.185Z,,colourful,1.0,False,23.0,ISIC_4984668,ISIC_0067905,ISIC_0067905,ISIC_4984668,2667.4409999046184,1,response,39
trial,2023-09-11T19:07:39.039Z,,colourful,1.0,False,24.0,ISIC_7959386,ISIC_0073173,ISIC_0073173,ISIC_7959386,3329.2399999999907,1,response,39
trial,2023-09-11T19:07:43.623Z,,colourful,1.0,False,25.0,ISIC_1292607,ISIC_0061359,ISIC_1292607,ISIC_0061359,3071.487000095367,0,response,39
trial,2023-09-11T19:07:47.343Z,,colourful,1.0,False,26.0,ISIC_4734950,ISIC_0033689,ISIC_0033689,ISIC_4734950,2199.103000095376,1,response,39
trial,2023-09-11T19:07:52.071Z,,colourful,1.0,False,27.0,ISIC_0030171,ISIC_0032586,ISIC_0032586,ISIC_0030171,3219.910000190721,1,response,39
trial,2023-09-11T19:07:57.083Z,,colourful,1.0,False,28.0,ISIC_0070666,ISIC_8906583,ISIC_0070666,ISIC_8906583,3488.4560000000056,0,response,39
trial,2023-09-11T19:08:01.182Z,,colourful,1.0,False,29.0,ISIC_0055731,ISIC_0032718,ISIC_0032718,ISIC_0055731,2593.940999999992,1,response,39
trial,2023-09-11T19:08:06.113Z,,colourful,1.0,False,30.0,ISIC_0887792,ISIC_7448231,ISIC_7448231,ISIC_0887792,3416.9659999046416,1,response,39
trial,2023-09-11T19:08:11.928Z,,colourful,1.0,False,31.0,ISIC_0014027,ISIC_0028320,ISIC_0028320,ISIC_0014027,4305.381999904639,1,response,39
trial,2023-09-11T19:08:17.613Z,,colourful,1.0,False,32.0,ISIC_5207050,ISIC_0010397,ISIC_0010397,ISIC_5207050,4179.431000000011,1,response,39
trial,2023-09-11T19:08:24.528Z,,colourful,1.0,False,33.0,ISIC_0011752,ISIC_0010322,ISIC_0011752,ISIC_0010322,5399.356000095373,0,response,39
trial,2023-09-11T19:08:31.762Z,,colourful,1.0,False,34.0,ISIC_6533176,ISIC_0030970,ISIC_0030970,ISIC_6533176,5720.375000095373,1,response,39
trial,2023-09-11T19:08:37.524Z,,colourful,1.0,False,35.0,ISIC_0000429,ISIC_0012512,ISIC_0000429,ISIC_0012512,4252.032000286097,0,response,39
trial,2023-09-11T19:08:44.071Z,,colourful,1.0,False,36.0,ISIC_0010734,ISIC_1470250,ISIC_0010734,ISIC_1470250,5037.032000095351,0,response,39
trial,2023-09-11T19:08:49.344Z,,colourful,1.0,False,37.0,ISIC_4524488,ISIC_0014110,ISIC_4524488,ISIC_0014110,3763.67000019073,0,response,39
trial,2023-09-11T19:08:53.348Z,,colourful,1.0,False,38.0,ISIC_4453506,ISIC_5414609,ISIC_4453506,ISIC_5414609,2491.367000190716,0,response,39
trial,2023-09-11T19:08:58.894Z,,colourful,1.0,False,39.0,ISIC_6298726,ISIC_0010965,ISIC_0010965,ISIC_6298726,4028.4199999046396,1,response,39
trial,2023-09-11T19:09:03.924Z,,colourful,1.0,False,40.0,ISIC_7100755,ISIC_9572761,ISIC_7100755,ISIC_9572761,3514.789999904635,0,response,39
trial,2023-09-11T19:09:10.236Z,,colourful,1.0,False,41.0,ISIC_0046729,ISIC_0010023,ISIC_0010023,ISIC_0046729,4800.868000286107,1,response,39
trial,2023-09-11T19:09:16.513Z,,colourful,1.0,False,42.0,ISIC_5576354,ISIC_0028477,ISIC_5576354,ISIC_0028477,4764.780000095372,0,response,39
trial,2023-09-11T19:09:21.812Z,,colourful,1.0,False,43.0,ISIC_0069193,ISIC_5714285,ISIC_0069193,ISIC_5714285,3785.423999999999,0,response,39
trial,2023-09-11T19:09:26.056Z,,colourful,1.0,False,44.0,ISIC_3260571,ISIC_5149162,ISIC_3260571,ISIC_5149162,2735.221000190708,0,response,39
trial,2023-09-11T19:09:29.403Z,,colourful,1.0,False,45.0,ISIC_4259290,ISIC_0060096,ISIC_0060096,ISIC_4259290,1840.725000095379,1,response,39
trial,2023-09-11T19:09:32.622Z,,colourful,1.0,False,46.0,ISIC_0069635,ISIC_0028859,ISIC_0069635,ISIC_0028859,1703.6170001907162,0,response,39
trial,2023-09-11T19:09:36.881Z,,colourful,1.0,False,47.0,ISIC_0068447,ISIC_0010409,ISIC_0010409,ISIC_0068447,2756.015000095358,1,response,39
trial,2023-09-11T19:09:43.155Z,,colourful,1.0,False,48.0,ISIC_0069933,ISIC_0025735,ISIC_0025735,ISIC_0069933,4771.881999904639,1,response,39
trial,2023-09-11T19:09:50.216Z,,colourful,1.0,False,49.0,ISIC_0032447,ISIC_5073160,ISIC_0032447,ISIC_5073160,5554.338999999978,0,response,39
trial,2023-09-11T19:09:54.235Z,,colourful,1.0,False,50.0,ISIC_6634951,ISIC_5787312,ISIC_6634951,ISIC_5787312,2509.400000190712,0,response,39
trial,2023-09-11T19:10:10.758Z,,colourful,2.0,False,1.0,ISIC_0010040,ISIC_0016094,ISIC_0016094,ISIC_0010040,2181.931000286131,1,response,39
trial,2023-09-11T19:10:14.794Z,,colourful,2.0,False,2.0,ISIC_0067985,ISIC_3590167,ISIC_0067985,ISIC_3590167,2527.508000190719,0,response,39
trial,2023-09-11T19:10:18.846Z,,colourful,2.0,False,3.0,ISIC_1115013,ISIC_3948754,ISIC_1115013,ISIC_3948754,2536.747000095376,0,response,39
trial,2023-09-11T19:10:22.836Z,,colourful,2.0,False,4.0,ISIC_4116224,ISIC_0061516,ISIC_0061516,ISIC_4116224,2486.460000286112,1,response,39
trial,2023-09-11T19:10:27.975Z,,colourful,2.0,False,5.0,ISIC_2192973,ISIC_8575769,ISIC_8575769,ISIC_2192973,3634.7829999046517,1,response,39
trial,2023-09-11T19:10:33.404Z,,colourful,2.0,False,6.0,ISIC_0067891,ISIC_4132082,ISIC_0067891,ISIC_4132082,3921.0760002860916,0,response,39
trial,2023-09-11T19:10:39.247Z,,colourful,2.0,False,7.0,ISIC_0066109,ISIC_1514401,ISIC_1514401,ISIC_0066109,4335.919000190741,1,response,39
trial,2023-09-11T19:10:44.834Z,,colourful,2.0,False,8.0,ISIC_1479949,ISIC_0026655,ISIC_0026655,ISIC_1479949,4078.7970000953646,1,response,39
trial,2023-09-11T19:10:50.141Z,,colourful,2.0,False,9.0,ISIC_9141817,ISIC_0066749,ISIC_0066749,ISIC_9141817,3791.232999904605,1,response,39
trial,2023-09-11T19:10:56.127Z,,colourful,2.0,False,10.0,ISIC_0012018,ISIC_3410193,ISIC_0012018,ISIC_3410193,4483.470000095374,0,response,39
trial,2023-09-11T19:11:02.346Z,,colourful,2.0,False,11.0,ISIC_6882080,ISIC_0067733,ISIC_0067733,ISIC_6882080,4705.803000286105,1,response,39
trial,2023-09-11T19:11:07.121Z,,colourful,2.0,False,12.0,ISIC_0011994,ISIC_4001990,ISIC_0011994,ISIC_4001990,3268.8950000000186,0,response,39
trial,2023-09-11T19:11:11.718Z,,colourful,2.0,False,13.0,ISIC_9640145,ISIC_6228963,ISIC_6228963,ISIC_9640145,3089.7340002860874,1,response,39
trial,2023-09-11T19:11:16.333Z,,colourful,2.0,False,14.0,ISIC_8388593,ISIC_0034042,ISIC_0034042,ISIC_8388593,3112.9230002861004,1,response,39
trial,2023-09-11T19:11:21.878Z,,colourful,2.0,False,15.0,ISIC_7246852,ISIC_0028969,ISIC_0028969,ISIC_7246852,4031.4950000953404,1,response,39
trial,2023-09-11T19:11:27.962Z,,colourful,2.0,False,16.0,ISIC_0024496,ISIC_0010094,ISIC_0010094,ISIC_0024496,4571.365000095393,1,response,39
trial,2023-09-11T19:11:32.108Z,,colourful,2.0,False,17.0,ISIC_0056717,ISIC_0640770,ISIC_0056717,ISIC_0640770,2639.2650001907605,0,response,39
trial,2023-09-11T19:11:39.702Z,,colourful,2.0,False,18.0,ISIC_0063061,ISIC_0032736,ISIC_0063061,ISIC_0032736,6092.175000286079,0,response,39
trial,2023-09-11T19:11:45.452Z,,colourful,2.0,False,19.0,ISIC_0000411,ISIC_0070009,ISIC_0070009,ISIC_0000411,4243.368000095361,1,response,39
trial,2023-09-11T19:11:50.349Z,,colourful,2.0,False,20.0,ISIC_4394524,ISIC_3060248,ISIC_3060248,ISIC_4394524,3379.652999999991,1,response,39
trial,2023-09-11T19:11:53.953Z,,colourful,2.0,False,21.0,ISIC_0031293,ISIC_0072377,ISIC_0072377,ISIC_0031293,2091.1980001907214,1,response,39
trial,2023-09-11T19:11:58.356Z,,colourful,2.0,False,22.0,ISIC_0028061,ISIC_2858419,ISIC_0028061,ISIC_2858419,2886.88099990465,0,response,39
trial,2023-09-11T19:12:05.800Z,,colourful,2.0,False,23.0,ISIC_2433965,ISIC_0034039,ISIC_2433965,ISIC_0034039,5938.00900000002,0,response,39
trial,2023-09-11T19:12:10.883Z,,colourful,2.0,False,24.0,ISIC_4303228,ISIC_7340926,ISIC_4303228,ISIC_7340926,3572.612000095367,0,response,39
trial,2023-09-11T19:12:15.975Z,,colourful,2.0,False,25.0,ISIC_1850674,ISIC_0066314,ISIC_0066314,ISIC_1850674,3588.4580001907307,1,response,39
trial,2023-09-11T19:12:20.959Z,,colourful,2.0,False,26.0,ISIC_1597566,ISIC_8892236,ISIC_8892236,ISIC_1597566,3478.124000190757,1,response,39
trial,2023-09-11T19:12:26.547Z,,colourful,2.0,False,27.0,ISIC_0010194,ISIC_0033129,ISIC_0033129,ISIC_0010194,4056.6129999046098,1,response,39
trial,2023-09-11T19:12:30.999Z,,colourful,2.0,False,28.0,ISIC_7528996,ISIC_5611010,ISIC_5611010,ISIC_7528996,2948.5620001907228,1,response,39
trial,2023-09-11T19:12:36.827Z,,colourful,2.0,False,29.0,ISIC_9525136,ISIC_0061141,ISIC_0061141,ISIC_9525136,4317.984999999986,1,response,39
trial,2023-09-11T19:12:41.125Z,,colourful,2.0,False,30.0,ISIC_0026890,ISIC_8007849,ISIC_8007849,ISIC_0026890,2787.940000190749,1,response,39
trial,2023-09-11T19:12:47.415Z,,colourful,2.0,False,31.0,ISIC_0065735,ISIC_2736880,ISIC_0065735,ISIC_2736880,4786.378000000026,0,response,39
trial,2023-09-11T19:12:51.018Z,,colourful,2.0,False,32.0,ISIC_5771106,ISIC_0011460,ISIC_0011460,ISIC_5771106,2093.056000190729,1,response,39
trial,2023-09-11T19:12:55.215Z,,colourful,2.0,False,33.0,ISIC_8773962,ISIC_0056444,ISIC_0056444,ISIC_8773962,2666.33700028609,1,response,39
trial,2023-09-11T19:13:01.874Z,,colourful,2.0,False,34.0,ISIC_0032806,ISIC_0010971,ISIC_0032806,ISIC_0010971,5149.970999904617,0,response,39
trial,2023-09-11T19:13:07.448Z,,colourful,2.0,False,35.0,ISIC_0059357,ISIC_7988794,ISIC_0059357,ISIC_7988794,4061.0460001907777,0,response,39
trial,2023-09-11T19:13:13.946Z,,colourful,2.0,False,36.0,ISIC_0025648,ISIC_0030769,ISIC_0030769,ISIC_0025648,4981.216000000015,1,response,39
trial,2023-09-11T19:13:21.313Z,,colourful,2.0,False,37.0,ISIC_0058723,ISIC_0032424,ISIC_0032424,ISIC_0058723,5852.40399999998,1,response,39
trial,2023-09-11T19:13:26.309Z,,colourful,2.0,False,38.0,ISIC_9226193,ISIC_6533176,ISIC_6533176,ISIC_9226193,3484.243000286049,1,response,39
trial,2023-09-11T19:13:34.139Z,,colourful,2.0,False,39.0,ISIC_0033655,ISIC_0029290,ISIC_0029290,ISIC_0033655,6321.3100000954,1,response,39
trial,2023-09-11T19:13:39.521Z,,colourful,2.0,False,40.0,ISIC_0024962,ISIC_0010883,ISIC_0024962,ISIC_0010883,3870.9259999999776,0,response,39
trial,2023-09-11T19:13:44.967Z,,colourful,2.0,False,41.0,ISIC_2753279,ISIC_0069193,ISIC_0069193,ISIC_2753279,3940.0699999046046,1,response,39
trial,2023-09-11T19:13:48.811Z,,colourful,2.0,False,42.0,ISIC_0029868,ISIC_0015185,ISIC_0015185,ISIC_0029868,2339.843000190682,1,response,39
trial,2023-09-11T19:13:52.911Z,,colourful,2.0,False,43.0,ISIC_0011329,ISIC_0013572,ISIC_0011329,ISIC_0013572,2582.545999999973,0,response,39
trial,2023-09-11T19:13:58.006Z,,colourful,2.0,False,44.0,ISIC_8007849,ISIC_0054973,ISIC_0054973,ISIC_8007849,3586.3739999046084,1,response,39
trial,2023-09-11T19:14:02.777Z,,colourful,2.0,False,45.0,ISIC_0046706,ISIC_0013565,ISIC_0046706,ISIC_0013565,3262.7750000953674,0,response,39
trial,2023-09-11T19:14:06.912Z,,colourful,2.0,False,46.0,ISIC_0024256,ISIC_0030860,ISIC_0024256,ISIC_0030860,2605.3399999046233,0,response,39
trial,2023-09-11T19:14:12.853Z,,colourful,2.0,False,47.0,ISIC_0059836,ISIC_1685962,ISIC_0059836,ISIC_1685962,4438.322999999975,0,response,39
trial,2023-09-11T19:14:18.535Z,,colourful,2.0,False,48.0,ISIC_0029017,ISIC_7162343,ISIC_7162343,ISIC_0029017,4175.521999904653,1,response,39
trial,2023-09-11T19:14:24.336Z,,colourful,2.0,False,49.0,ISIC_8882374,ISIC_0033578,ISIC_8882374,ISIC_0033578,4298.379000286106,0,response,39
trial,2023-09-11T19:14:28.787Z,,colourful,2.0,False,50.0,ISIC_0032844,ISIC_0013141,ISIC_0013141,ISIC_0032844,2938.681000190787,1,response,39
trial,2023-09-11T19:14:45.844Z,,colourful,3.0,False,1.0,ISIC_6507492,ISIC_0058063,ISIC_0058063,ISIC_6507492,3512.90099990461,1,response,39
trial,2023-09-11T19:14:50.711Z,,colourful,3.0,False,2.0,ISIC_0014973,ISIC_0010869,ISIC_0014973,ISIC_0010869,3354.201000095345,0,response,39
trial,2023-09-11T19:14:54.602Z,,colourful,3.0,False,3.0,ISIC_0029982,ISIC_0071367,ISIC_0071367,ISIC_0029982,2385.61500028614,1,response,39
trial,2023-09-11T19:14:58.718Z,,colourful,3.0,False,4.0,ISIC_8603734,ISIC_0028361,ISIC_0028361,ISIC_8603734,2609.9420000953833,1,response,39
trial,2023-09-11T19:15:02.900Z,,colourful,3.0,False,5.0,ISIC_0182020,ISIC_3152541,ISIC_3152541,ISIC_0182020,2666.440000286093,1,response,39
trial,2023-09-11T19:15:06.711Z,,colourful,3.0,False,6.0,ISIC_7342636,ISIC_0014987,ISIC_0014987,ISIC_7342636,2302.5699999046046,1,response,39
trial,2023-09-11T19:15:11.980Z,,colourful,3.0,False,7.0,ISIC_0072943,ISIC_7781213,ISIC_0072943,ISIC_7781213,3764.719999904628,0,response,39
trial,2023-09-11T19:15:16.464Z,,colourful,3.0,False,8.0,ISIC_9859873,ISIC_5642824,ISIC_5642824,ISIC_9859873,2971.8380002861377,1,response,39
trial,2023-09-11T19:15:21.156Z,,colourful,3.0,False,9.0,ISIC_0033416,ISIC_0014846,ISIC_0014846,ISIC_0033416,3187.8209999999963,1,response,39
trial,2023-09-11T19:15:24.957Z,,colourful,3.0,False,10.0,ISIC_4984668,ISIC_0033678,ISIC_0033678,ISIC_4984668,2296.150000095368,1,response,39
trial,2023-09-11T19:15:28.785Z,,colourful,3.0,False,11.0,ISIC_4803943,ISIC_2106823,ISIC_2106823,ISIC_4803943,2317.6190002860967,1,response,39
trial,2023-09-11T19:15:33.475Z,,colourful,3.0,False,12.0,ISIC_5390932,ISIC_0011495,ISIC_0011495,ISIC_5390932,3183.258000095375,1,response,39
trial,2023-09-11T19:15:38.781Z,,colourful,3.0,False,13.0,ISIC_7641956,ISIC_5585279,ISIC_5585279,ISIC_7641956,3796.8769999999786,1,response,39
trial,2023-09-11T19:15:43.584Z,,colourful,3.0,False,14.0,ISIC_9668514,ISIC_0010267,ISIC_0010267,ISIC_9668514,3272.2829999045935,1,response,39
trial,2023-09-11T19:15:47.959Z,,colourful,3.0,False,15.0,ISIC_0182020,ISIC_8152423,ISIC_8152423,ISIC_0182020,2871.67000019073,1,response,39
trial,2023-09-11T19:15:55.548Z,,colourful,3.0,False,16.0,ISIC_0071133,ISIC_0057655,ISIC_0071133,ISIC_0057655,6085.077000095393,0,response,39
trial,2023-09-11T19:16:02.488Z,,colourful,3.0,False,17.0,ISIC_4174592,ISIC_7415335,ISIC_7415335,ISIC_4174592,5426.343000190682,1,response,39
trial,2023-09-11T19:16:06.657Z,,colourful,3.0,False,18.0,ISIC_7580408,ISIC_0033287,ISIC_7580408,ISIC_0033287,2665.617000286118,0,response,39
trial,2023-09-11T19:16:10.676Z,,colourful,3.0,False,19.0,ISIC_9116323,ISIC_0026738,ISIC_0026738,ISIC_9116323,2510.173999904655,1,response,39
trial,2023-09-11T19:16:15.292Z,,colourful,3.0,False,20.0,ISIC_0032424,ISIC_2275181,ISIC_0032424,ISIC_2275181,3101.3200002860976,0,response,39
trial,2023-09-11T19:16:21.632Z,,colourful,3.0,False,21.0,ISIC_0031553,ISIC_2260249,ISIC_0031553,ISIC_2260249,4832.42000019073,0,response,39
trial,2023-09-11T19:16:27.048Z,,colourful,3.0,False,22.0,ISIC_1169724,ISIC_4446385,ISIC_4446385,ISIC_1169724,3903.027999904589,1,response,39
trial,2023-09-11T19:16:31.546Z,,colourful,3.0,False,23.0,ISIC_0024537,ISIC_4119029,ISIC_0024537,ISIC_4119029,2990.633000286063,0,response,39
trial,2023-09-11T19:16:35.730Z,,colourful,3.0,False,24.0,ISIC_3039880,ISIC_0011726,ISIC_0011726,ISIC_3039880,2665.6679999046028,1,response,39
trial,2023-09-11T19:16:42.149Z,,colourful,3.0,False,25.0,ISIC_8959410,ISIC_3425388,ISIC_3425388,ISIC_8959410,4909.475000286126,1,response,39
trial,2023-09-11T19:16:46.856Z,,colourful,3.0,False,26.0,ISIC_0046315,ISIC_5247383,ISIC_0046315,ISIC_5247383,3204.7260001907125,0,response,39
trial,2023-09-11T19:16:53.050Z,,colourful,3.0,False,27.0,ISIC_0028641,ISIC_0011057,ISIC_0028641,ISIC_0011057,4689.466000190703,0,response,39
trial,2023-09-11T19:16:57.311Z,,colourful,3.0,False,28.0,ISIC_2183722,ISIC_0000118,ISIC_0000118,ISIC_2183722,2754.6250001906883,1,response,39
