"n_participants","n_trials","n_players","sim_no","sp_rho","sp_p","rmse","connected","n_components","mu_dist","max_dist","e_density","diam","med_deg","min_deg","max_deg"
140,63000,35000,18,0.469368682893038,0,104.089549358782,0,10,4.64221148870105,Inf,0.00515759312320917,19,3,0,12
140,63000,35000,19,0.440551374763409,0,106.87835541934,0,16,4.57464216356182,Inf,0.00515759312320917,19,3,0,9
140,63000,35000,20,0.460531852738156,0,104.952615158325,0,15,4.58072139303483,Inf,0.00515759312320917,26,3,0,11
140,63000,35000,21,0.497686569874267,0,101.274288092148,0,12,4.62051831302455,Inf,0.00515759312320917,25,3,0,10
140,63000,35000,22,0.553464249853935,0,95.4866333203613,0,14,4.55041665926334,Inf,0.00515759312320917,21,3,0,9
140,63000,35000,23,0.460581844557229,0,104.947748903919,0,8,4.74703766218267,Inf,0.00515759312320917,25,3,0,9
140,63000,35000,24,0.540641008148172,0,96.8478335180651,0,10,4.64548904605831,Inf,0.00515759312320917,23,3,0,10
140,63000,35000,25,0.526015862520161,0,98.3773202667014,0,12,4.64273620638495,Inf,0.00515759312320917,18,3,0,9
140,63000,35000,26,0.510113878480641,0,100.013799047931,0,13,4.59120052281117,Inf,0.00515759312320917,25,3,0,11
140,63000,35000,27,0.501292057285044,0,100.910207610529,0,9,4.61868865467216,Inf,0.00515759312320917,20,3,0,9
140,63000,35000,28,0.508569189486095,0,100.171338929143,0,14,4.56580373483058,Inf,0.00515759312320917,21,3,0,9
140,63000,35000,29,0.48810003113728,0,102.236029433296,0,7,4.67755441046851,Inf,0.00515759312320917,24,3,0,11
140,63000,35000,30,0.445176485405712,0,106.435681449946,0,17,4.63615477848731,Inf,0.00515759312320917,25,4,0,9
140,63000,35000,31,0.509037438206493,0,100.123609317968,0,11,4.64827346867951,Inf,0.00515759312320917,23,3,0,10
140,63000,35000,32,0.512939044400362,0,99.7250219353197,0,11,4.59647752906472,Inf,0.00515759312320917,23,4,0,11
140,63000,35000,33,0.410257389856244,0,109.733677601728,0,10,4.58940831464551,Inf,0.00515759312320917,26,3,0,10
140,63000,35000,34,0.418953717406439,0,108.92167565995,0,10,4.67127067029897,Inf,0.00515759312320917,23,3,0,12
140,63000,35000,35,0.502547449366934,0,100.783133509531,0,6,4.71110549376475,Inf,0.00515759312320917,24,3,0,11
140,63000,35000,36,0.477810314486532,0,103.258344526172,0,7,4.68712487567308,Inf,0.00515759312320917,26,3,0,11
140,63000,35000,37,0.455240054437762,0,105.466067664303,0,13,4.5484752589183,Inf,0.00515759312320917,22,4,0,12
140,63000,35000,38,0.544748050421403,0,96.4139586811548,0,7,4.74320591945988,Inf,0.00515759312320917,25,3,0,11
140,63000,35000,39,0.464551010912042,0,104.560959663319,0,11,4.64518479958355,Inf,0.00515759312320917,25,4,0,10
140,63000,35000,40,0.431626100737849,0,107.727460353829,0,14,4.61237220275971,Inf,0.00515759312320917,20,3.5,0,11
140,63000,35000,41,0.41931980785849,0,108.887359885604,0,11,4.62031927815374,Inf,0.00515759312320917,17,3,0,10
140,63000,35000,42,0.474547407384084,0,103.580417343931,0,9,4.71446210835005,Inf,0.00515759312320917,19,3,0,9
140,63000,35000,43,0.509625757877907,0,100.063608341323,0,11,4.63963555121134,Inf,0.00515759312320917,20,4,0,10
140,63000,35000,44,0.475173511620503,0,103.518693963941,0,11,4.61409969978356,Inf,0.00515759312320917,25,3,0,11
140,63000,35000,45,0.473615108228289,0,103.672258308851,0,12,4.69914995374492,Inf,0.00515759312320917,20,3,0,10
140,63000,35000,46,0.458588886439889,0,105.141428561723,0,10,4.66519754992972,Inf,0.00515759312320917,26,3,0,9
140,63000,35000,47,0.413467398567685,0,109.434651080647,0,13,4.57242861965425,Inf,0.00515759312320917,20,3,0,9
140,63000,35000,48,0.483446092271307,0,102.699673111178,0,14,4.55889397297491,Inf,0.00515759312320917,21,3,0,11
140,63000,35000,49,0.550866351095577,0,95.7639657849295,0,9,4.64190097212769,Inf,0.00515759312320917,21,3,0,12
140,63000,35000,50,0.539747892985715,0,96.9419266512542,0,7,4.73437182181843,Inf,0.00515759312320917,24,3,0,10
140,63000,35000,51,0.485229243853886,0,102.522276324988,0,7,4.70948877890026,Inf,0.00515759312320917,21,3,0,11
140,63000,35000,52,0.471882369083996,0,103.842731364034,0,15,4.62066423318289,Inf,0.00515759312320917,22,4,0,10
140,63000,35000,53,0.422984910663994,0,108.54321061876,0,12,4.63383428461713,Inf,0.00515759312320917,22,3,0,12
140,63000,35000,54,0.542173102287715,0,96.6862082054253,0,10,4.65334628932345,Inf,0.00515759312320917,25,3,0,9
140,63000,35000,55,0.504628399298886,0,100.572134737781,0,6,4.66582406471183,Inf,0.00515759312320917,21,3,0,11
140,63000,35000,56,0.464350332889015,0,104.580549953476,0,11,4.63026201631095,Inf,0.00515759312320917,24,3,0,11
140,63000,35000,57,0.486623634245411,0,102.383341278885,0,12,4.63606849243337,Inf,0.00515759312320917,21,3,0,11
140,63000,35000,58,0.475441642089207,0,103.492249537276,0,10,4.62598254411688,Inf,0.00515759312320917,22,3,0,10
140,63000,35000,59,0.449751496513674,0,105.995983751407,0,10,4.65706399861998,Inf,0.00515759312320917,21,3,0,10
140,63000,35000,60,0.492767404515255,0,101.768925933776,0,5,4.74571500376979,Inf,0.00515759312320917,19,3,0,11
140,63000,35000,61,0.533608321000871,0,97.5862988041135,0,10,4.68152492668622,Inf,0.00515759312320917,19,3,0,11
140,63000,35000,62,0.500959378094049,0,100.943859927897,0,13,4.65863609869827,Inf,0.00515759312320917,23,4,0,12
140,63000,35000,63,0.485097137819201,0,102.53542941693,0,11,4.73664757938574,Inf,0.00515759312320917,23,3,0,11
140,63000,35000,64,0.385990462895907,0,111.968413913415,0,18,4.54924201309743,Inf,0.00515759312320917,22,3,0,10
140,63000,35000,65,0.413275874663826,0,109.452507639485,0,13,4.65319603652613,Inf,0.00515759312320917,22,3,0,11
140,63000,35000,66,0.464453610700029,0,104.570468379667,0,11,4.63609229909935,Inf,0.00515759312320917,22,3,0,11
140,63000,35000,67,0.482826425405222,0,102.761248949759,0,11,4.69644976611045,Inf,0.00515759312320917,23,3,0,12
140,63000,35000,68,0.453756972039911,0,105.609516616638,0,7,4.74783036138043,Inf,0.00515759312320917,25,3.5,0,10
140,63000,35000,69,0.470484866931858,0,103.980025554362,0,15,4.5979158474243,Inf,0.00515759312320917,22,4,0,11
140,63000,35000,70,0.541247800273588,0,96.7838534349314,0,17,4.57893222563881,Inf,0.00515759312320917,25,4,0,10
140,63000,35000,71,0.453543107640529,0,105.630190489543,0,12,4.61386381992485,Inf,0.00515759312320917,19,3,0,13
140,63000,35000,72,0.459894122021526,0,105.014611228288,0,13,4.66823521149018,Inf,0.00515759312320917,20,4,0,10
140,63000,35000,73,0.413424576060679,0,109.438645563883,0,11,4.63694256463647,Inf,0.00515759312320917,21,3,0,13
140,63000,35000,74,0.505709317743702,0,100.462359689018,0,10,4.55931703423505,Inf,0.00515759312320917,21,3,0,11
140,63000,35000,75,0.400355034968215,0,110.651034466793,0,10,4.65597891539979,Inf,0.00515759312320917,26,3,0,9
140,63000,35000,76,0.457640913686759,0,105.233427606033,0,11,4.62771126149575,Inf,0.00515759312320917,20,3,0,10
140,63000,35000,77,0.464244536107,0,104.590876411719,0,13,4.59464471801756,Inf,0.00515759312320917,21,3,0,10
140,63000,35000,78,0.43913095500488,0,107.013937677028,0,7,4.70976094934321,Inf,0.00515759312320917,24,3,0,10
140,63000,35000,79,0.525442376789082,0,98.4368107685622,0,11,4.78063508589276,Inf,0.00515759312320917,21,3.5,0,10
140,63000,35000,80,0.485369746458572,0,102.50828537942,0,9,4.65999554115004,Inf,0.00515759312320917,25,3,0,9
140,63000,35000,81,0.494516130160829,0,101.593363112811,0,13,4.65976650122755,Inf,0.00515759312320917,28,3,0,10
140,63000,35000,82,0.488797226333043,0,102.166390895301,0,12,4.63552739522787,Inf,0.00515759312320917,22,3.5,0,9
140,63000,35000,83,0.498197466335002,0,101.222781173861,0,12,4.60260773943551,Inf,0.00515759312320917,20,3,0,10
140,63000,35000,84,0.394564480409753,0,111.183965956042,0,9,4.6423384105846,Inf,0.00515759312320917,23,3,0,9
140,63000,35000,85,0.47204498266773,0,103.826744421381,0,9,4.63151034967673,Inf,0.00515759312320917,20,3,0,11
140,63000,35000,86,0.459654691058703,0,105.037897922607,0,10,4.65925478695877,Inf,0.00515759312320917,24,3,0,10
140,63000,35000,87,0.395837120536261,0,111.067058251182,0,13,4.66309061858023,Inf,0.00515759312320917,20,3,0,10
140,63000,35000,88,0.408977501319137,0,109.8526740685,0,12,4.57570997189785,Inf,0.00515759312320917,18,4,0,12
140,63000,35000,89,0.470424131742183,0,103.985988067074,0,13,4.66372271873299,Inf,0.00515759312320917,23,4,0,9
140,63000,35000,90,0.540188788506331,0,96.895481245073,0,13,4.64349930232969,Inf,0.00515759312320917,24,3,0,10
140,63000,35000,91,0.495140555083248,0,101.53060059481,0,11,4.68294002653075,Inf,0.00515759312320917,22,3,0,12
140,63000,35000,92,0.401856061798755,0,110.512468591945,0,16,4.56032870603467,Inf,0.00515759312320917,23,3,0,10
140,63000,35000,93,0.547065122192144,0,96.1683122744404,0,11,4.68978216854011,Inf,0.00515759312320917,18,3,0,11
140,63000,35000,94,0.443037879026418,0,106.640598004968,0,16,4.56164089730986,Inf,0.00515759312320917,21,3,0,10
140,63000,35000,95,0.488502226840336,0,102.195862370814,0,8,4.71343324297137,Inf,0.00515759312320917,22,3,0,10
140,63000,35000,96,0.437314776913631,0,107.187046125653,0,12,4.62278329880254,Inf,0.00515759312320917,20,3,0,9
140,63000,35000,97,0.563593592017661,0,94.3975181271808,0,12,4.64319002984762,Inf,0.00515759312320917,20,3,0,8
140,63000,35000,98,0.485132403413206,0,102.531918375276,0,9,4.60758690470066,Inf,0.00515759312320917,20,3,0,11
140,63000,35000,99,0.462257347873394,0,104.784649911821,0,11,4.64176499336731,Inf,0.00515759312320917,25,3,0,11
140,63000,35000,100,0.490181820726233,0,102.027951352278,0,10,4.62642746248059,Inf,0.00515759312320917,19,3,0,9
140,63000,40000,1,0.518437365233533,0,113.325151665462,0,19,5.27954817166179,Inf,0.00394736842105263,33,3,0,9
140,63000,40000,2,0.420083438021488,0,124.359740269912,0,22,5.14943722457687,Inf,0.00394736842105263,25,3,0,9
140,63000,40000,3,0.452226013912587,0,120.864448867316,0,21,5.19158450215248,Inf,0.00394736842105263,25,3,0,9
140,63000,40000,4,0.468949805936287,0,119.005251984944,0,16,5.27982954545455,Inf,0.00394736842105263,27,3,0,9
140,63000,40000,5,0.461985637410234,0,119.782970408986,0,22,5.11744914911142,Inf,0.00394736842105263,25,3,0,11
140,63000,40000,6,0.402613953837211,0,126.218837738271,0,16,5.37300950541904,Inf,0.00394736842105263,24,3,0,11
140,63000,40000,7,0.483202332514578,0,117.397551081784,0,18,5.15618644533612,Inf,0.00394736842105263,26,3,0,9
140,63000,40000,8,0.448420490128063,0,121.283531445947,0,19,5.25387133759722,Inf,0.00394736842105263,28,3,0,10
140,63000,40000,9,0.474885668805964,0,118.338328533067,0,24,5.15854093287892,Inf,0.00394736842105263,26,3,0,10
140,63000,40000,10,0.442118575741098,0,121.97436206023,0,23,5.13163073237509,Inf,0.00394736842105263,24,3,0,9
140,63000,40000,11,0.461803761273508,0,119.803213646379,0,15,5.34782904309278,Inf,0.00394736842105263,23,3,0,9
140,63000,40000,12,0.531016443852774,0,111.83537007584,0,16,5.25250150363607,Inf,0.00394736842105263,25,3,0,8
140,63000,40000,13,0.36205201282508,0,130.433277962336,0,19,5.31545533248135,Inf,0.00394736842105263,29,3,0,9
140,63000,40000,14,0.387492546828418,0,127.806220505889,0,17,5.27585641249966,Inf,0.00394736842105263,43,3,0,9
140,63000,40000,15,0.494686216788855,0,116.085959529997,0,21,5.21246091132455,Inf,0.00394736842105263,25,3,0,9
140,63000,40000,16,0.450769129807061,0,121.025059388542,0,14,5.26527603046413,Inf,0.00394736842105263,29,3,0,10
140,63000,40000,17,0.497819173869837,0,115.725558974671,0,15,5.23710382881367,Inf,0.00394736842105263,24,3,0,10
140,63000,40000,18,0.412652954080963,0,125.153865301876,0,23,5.31022757735231,Inf,0.00394736842105263,23,3,0,8
140,63000,40000,19,0.409392121200757,0,125.500776890026,0,21,5.30363737470235,Inf,0.00394736842105263,27,3,0,9
140,63000,40000,20,0.468850617816361,0,119.016364421032,0,26,5.10772507933748,Inf,0.00394736842105263,26,3,0,11
140,63000,40000,21,0.45902480640504,0,120.112093479383,0,14,5.26394036957875,Inf,0.00394736842105263,29,3,0,11
140,63000,40000,22,0.510626066412915,0,114.240491945719,0,22,5.15501433073336,Inf,0.00394736842105263,26,3,0,9
140,63000,40000,23,0.443311458196614,0,121.843896030946,0,22,5.17092373761473,Inf,0.00394736842105263,24,3,0,9
140,63000,40000,24,0.406818667616673,0,125.773884411669,0,20,5.15435243267517,Inf,0.00394736842105263,27,3,0,9
140,63000,40000,25,0.387251420321377,0,127.831373300923,0,16,5.25693188462951,Inf,0.00394736842105263,27,3,0,9
140,63000,40000,26,0.447962799767498,0,121.333836995292,0,22,5.27878990939677,Inf,0.00394736842105263,33,3,0,11
140,63000,40000,27,0.474421768624575,0,118.390587674865,0,14,5.25596904887518,Inf,0.00394736842105263,23,3,0,10
140,63000,40000,28,0.503134644591529,0,115.111511153316,0,15,5.22134440821959,Inf,0.00394736842105263,30,3,0,10
140,63000,40000,29,0.483937337108357,0,117.314044342525,0,17,5.31546040427081,Inf,0.00394736842105263,25,3,0,10
140,63000,40000,30,0.414712091950575,0,124.934302735478,0,19,5.20641004277065,Inf,0.00394736842105263,25,3,0,11
140,63000,40000,31,0.444743967149795,0,121.687037107491,0,14,5.270503054935,Inf,0.00394736842105263,34,3,0,8
140,63000,40000,32,0.447538672116701,0,121.380434996749,0,18,5.27136276024223,Inf,0.00394736842105263,27,3,0,11
140,63000,40000,33,0.481560572253577,0,117.583863688858,0,21,5.21609498680739,Inf,0.00394736842105263,28,3,0,12
140,63000,40000,34,0.513581459884124,0,113.895039400318,0,21,5.17003625897657,Inf,0.00394736842105263,26,3,0,9
140,63000,40000,35,0.426814917593235,0,123.635917111493,0,22,5.16298198338013,Inf,0.00394736842105263,23,3,0,10
140,63000,40000,36,0.486505165657285,0,117.021835569265,0,22,5.15089308389063,Inf,0.00394736842105263,22,3,0,10
140,63000,40000,37,0.406818855117844,0,125.773864534728,0,26,5.0930299956528,Inf,0.00394736842105263,25,3,0,9
140,63000,40000,38,0.395764723529522,0,126.940300929216,0,19,5.21711756986906,Inf,0.00394736842105263,24,3,0,8
140,63000,40000,39,0.423959822991368,0,123.943424593643,0,19,5.17301874542416,Inf,0.00394736842105263,25,3,0,10
140,63000,40000,40,0.529512684454278,0,112.014507988921,0,23,5.1653286679741,Inf,0.00394736842105263,26,3,0,9
140,63000,40000,41,0.480789567434796,0,117.671258172929,0,7,5.48149726818305,Inf,0.00394736842105263,31,3,0,9
140,63000,40000,42,0.50440684004275,0,114.964059601251,0,18,5.20528511437728,Inf,0.00394736842105263,24,3,0,10
140,63000,40000,43,0.431727823298896,0,123.104955221145,0,24,5.05655538167275,Inf,0.00394736842105263,23,3,0,13
140,63000,40000,44,0.395287757606714,0,126.990383494184,0,22,5.20539989669277,Inf,0.00394736842105263,24,3,0,10
140,63000,40000,45,0.478657679110494,0,117.912573544979,0,23,5.2679214774049,Inf,0.00394736842105263,24,3,0,10
140,63000,40000,46,0.453277145482159,0,120.748436842884,0,19,5.21161470348524,Inf,0.00394736842105263,28,3,0,12
140,63000,40000,47,0.408224551403446,0,125.624758706236,0,17,5.26437391209748,Inf,0.00394736842105263,27,3,0,8
140,63000,40000,48,0.439244370277314,0,122.288143333685,0,29,5.07145472922496,Inf,0.00394736842105263,21,3,0,9
140,63000,40000,49,0.426431852699079,0,123.677221023113,0,17,5.27123602263718,Inf,0.00394736842105263,25,3,0,11
140,63000,40000,50,0.392047137794611,0,127.330181025553,0,13,5.27930702083222,Inf,0.00394736842105263,28,3,0,10
140,63000,40000,51,0.430326707728189,0,123.256602257242,0,29,5.03595780639897,Inf,0.00394736842105263,23,3,0,11
140,63000,40000,52,0.44735135844599,0,121.401009056762,0,20,5.15568454819403,Inf,0.00394736842105263,20,3,0,9
140,63000,40000,53,0.428525490784317,0,123.451306189931,0,25,5.08802488781845,Inf,0.00394736842105263,28,3,0,10
140,63000,40000,54,0.459038118988244,0,120.110615684044,0,21,5.17439244549368,Inf,0.00394736842105263,30,3,0,10
140,63000,40000,55,0.482604766279789,0,117.465399160774,0,20,5.1613479703855,Inf,0.00394736842105263,25,3,0,10
140,63000,40000,56,0.42477642476405,0,123.855555991647,0,20,5.15224062990376,Inf,0.00394736842105263,25,3,0,11
140,63000,40000,57,0.460165001031256,0,119.985457452143,0,21,5.20109212112616,Inf,0.00394736842105263,29,3,0,9
140,63000,40000,58,0.453346333414584,0,120.740796750725,0,18,5.31972714721201,Inf,0.00394736842105263,36,3,0,10
140,63000,40000,59,0.479837061481634,0,117.779136522561,0,13,5.28671514957777,Inf,0.00394736842105263,31,3,0,10
140,63000,40000,60,0.510693754335965,0,114.232591671554,0,27,5.09943471546374,Inf,0.00394736842105263,28,3,0,9
140,63000,40000,61,0.470847317795736,0,118.792466091078,0,27,5.04063018242123,Inf,0.00394736842105263,25,3,0,10
140,63000,40000,62,0.43379221120132,0,122.88116210388,0,22,5.15049803888372,Inf,0.00394736842105263,32,3,0,10
140,63000,40000,63,0.432609078806743,0,123.009471180068,0,24,5.16793577458362,Inf,0.00394736842105263,27,3,0,9
140,63000,40000,64,0.454294151838449,0,120.636084982894,0,19,5.16494207857526,Inf,0.00394736842105263,25,3,0,9
140,63000,40000,65,0.445088031800199,0,121.649332098454,0,20,5.17500035084272,Inf,0.00394736842105263,27,3,0,9
140,63000,40000,66,0.468294489340558,0,119.078650479421,0,23,5.11808407483459,Inf,0.00394736842105263,24,3,0,9
140,63000,40000,67,0.451485384283652,0,120.946124369489,0,27,5.0802038231569,Inf,0.00394736842105263,30,3,0,9
140,63000,40000,68,0.42014043837774,0,124.353628817176,0,22,5.08661054571345,Inf,0.00394736842105263,24,3,0,12
140,63000,40000,69,0.479749873436709,0,117.789006278175,0,19,5.22424058239284,Inf,0.00394736842105263,27,3,0,10
140,63000,40000,70,0.386534603341271,0,127.906117914664,0,20,5.33819588340931,Inf,0.00394736842105263,32,3,0,8
140,63000,40000,71,0.481738885868037,0,117.563642338948,0,19,5.13781036493918,Inf,0.00394736842105263,24,3,0,10
140,63000,40000,72,0.479762248514053,0,117.787605459997,0,21,5.2551234085325,Inf,0.00394736842105263,31,3,0,9
140,63000,40000,73,0.421233007706298,0,124.236427830166,0,21,5.25309917355372,Inf,0.00394736842105263,23,3,0,9
140,63000,40000,74,0.42104888155551,0,124.256186968698,0,13,5.29582820114604,Inf,0.00394736842105263,29,3,0,9
140,63000,40000,75,0.455404158775992,0,120.513339510612,0,12,5.38566043767232,Inf,0.00394736842105263,28,3,0,9
140,63000,40000,76,0.387222170138563,0,127.834424158753,0,25,5.07629779364328,Inf,0.00394736842105263,22,3,0,11
140,63000,40000,77,0.403058519115744,0,126.171866911764,0,13,5.32036898195255,Inf,0.00394736842105263,38,3,0,10
140,63000,40000,78,0.395628410177564,0,126.954617875838,0,16,5.27119859307359,Inf,0.00394736842105263,26,3,0,9
140,63000,40000,79,0.500620253876587,0,115.402382990994,0,20,5.13506269875436,Inf,0.00394736842105263,24,3,0,9
140,63000,40000,80,0.465318095738098,0,119.411452549578,0,21,5.21898347451743,Inf,0.00394736842105263,36,3,0,9
140,63000,40000,81,0.448130800817505,0,121.315374128756,0,17,5.21693187127271,Inf,0.00394736842105263,34,3,0,10
140,63000,40000,82,0.432568578553616,0,123.013861007612,0,12,5.33861606551295,Inf,0.00394736842105263,26,3,0,11
140,63000,40000,83,0.480855192844955,0,117.663821967502,0,18,5.23737429550227,Inf,0.00394736842105263,28,3,0,10
140,63000,40000,84,0.400134494609509,0,126.480477742614,0,20,5.26370971101637,Inf,0.00394736842105263,28,3,0,10
140,63000,40000,85,0.468396864980406,0,119.067186915623,0,25,5.15110638297872,Inf,0.00394736842105263,28,3,0,8
140,63000,40000,86,0.407290983068644,0,125.723804428597,0,8,5.44682072628104,Inf,0.00394736842105263,31,3,0,8
140,63000,40000,87,0.476576228601429,0,118.147704167284,0,18,5.13268081965196,Inf,0.00394736842105263,21,3,0,9
140,63000,40000,88,0.413619710123188,0,125.05082966538,0,17,5.23759466331301,Inf,0.00394736842105263,26,3,0,10
140,63000,40000,89,0.465116156975981,0,119.433998509637,0,23,5.29050004912074,Inf,0.00394736842105263,44,3,0,9
140,63000,40000,90,0.463820898880618,0,119.578509774959,0,18,5.19180348037674,Inf,0.00394736842105263,25,3,0,10
140,63000,40000,91,0.490134625841411,0,116.607568365008,0,18,5.21893838940303,Inf,0.00394736842105263,26,3,0,10
140,63000,40000,92,0.437747173419834,0,122.451276024384,0,22,5.1457462037219,Inf,0.00394736842105263,29,3,0,9
140,63000,40000,93,0.51634728967056,0,113.570792900288,0,20,5.16524276181701,Inf,0.00394736842105263,32,3,0,9
140,63000,40000,94,0.421492884330527,0,124.208534328362,0,25,5.19664603713316,Inf,0.00394736842105263,23,3,0,11
140,63000,40000,95,0.494773029831436,0,116.075988042316,0,21,5.182308012776,Inf,0.00394736842105263,21,3,0,10
140,63000,40000,96,0.490030187688673,0,116.619509517062,0,17,5.27854518330248,Inf,0.00394736842105263,21,3,0,11
140,63000,40000,97,0.499145744660904,0,115.572617864267,0,26,5.1447247045258,Inf,0.00394736842105263,23,3,0,9
140,63000,40000,98,0.495784973656085,0,115.959691272442,0,15,5.28532400242245,Inf,0.00394736842105263,25,3,0,9
140,63000,40000,99,0.428958993493709,0,123.40447722834,0,14,5.29102629666514,Inf,0.00394736842105263,29,3,0,8
140,63000,40000,100,0.447748673429209,0,121.357364836255,0,15,5.23031288871878,Inf,0.00394736842105263,25,3,0,10
140,63000,45000,1,0.445711567299921,0,136.77771098473,0,30,5.83141722887696,Inf,0.00311804008908686,46,3,0,9
140,63000,45000,2,0.484534080003687,0,131.901057193977,0,29,5.85812851342028,Inf,0.00311804008908686,28,3,0,8
140,63000,45000,3,0.421209059468607,0,139.768014144073,0,31,5.84750833599781,Inf,0.00311804008908686,30,3,0,8
140,63000,45000,4,0.411746362533478,0,140.905862980297,0,34,5.78037657788957,Inf,0.00311804008908686,37,3,0,9
140,63000,45000,5,0.372241048103941,0,145.560159384359,0,40,5.60623140754658,Inf,0.00311804008908686,30,3,0,11
140,63000,45000,6,0.472143434453174,0,133.476856087904,0,32,5.68782725545619,Inf,0.00311804008908686,30,3,0,9
140,63000,45000,7,0.411424912386399,0,140.944354662083,0,22,5.87845128530625,Inf,0.00311804008908686,38,3,0,9
140,63000,45000,8,0.427170833765434,0,139.046355180166,0,32,5.69591182641979,Inf,0.00311804008908686,33,3,0,9
140,63000,45000,9,0.365932144520878,0,146.289727747523,0,40,5.71252918097706,Inf,0.00311804008908686,27,3,0,10
140,63000,45000,10,0.453534223214271,0,135.809163493812,0,22,6.04962638607498,Inf,0.00311804008908686,39,3,0,8
140,63000,45000,11,0.431966775144569,0,138.46308774062,0,32,5.86438469874795,Inf,0.00311804008908686,28,3,0,8
140,63000,45000,12,0.37643227867792,0,145.073452659908,0,26,5.96046923960436,Inf,0.00311804008908686,42,3,0,8
140,63000,45000,13,0.460604809571076,0,134.927750213875,0,40,5.59337724764109,Inf,0.00311804008908686,36,3,0,9
140,63000,45000,14,0.441645966975969,0,137.278387066412,0,30,5.68635550048189,Inf,0.00311804008908686,36,3,0,9
140,63000,45000,15,0.410141218804373,0,141.097964391963,0,32,5.77746737903179,Inf,0.00311804008908686,32,3,0,8
140,63000,45000,16,0.400128198163942,0,142.290454118797,0,32,5.77375544743941,Inf,0.00311804008908686,30,2,0,8
140,63000,45000,17,0.379197461057421,0,144.751449810433,0,26,5.8177177142726,Inf,0.00311804008908686,30,3,0,9
140,63000,45000,18,0.406317265764275,0,141.554559563913,0,27,5.93589143137517,Inf,0.00311804008908686,28,3,0,8
140,63000,45000,19,0.475482117607165,0,133.054090922117,0,28,5.80608967108537,Inf,0.00311804008908686,28,3,0,9
140,63000,45000,20,0.400033922802382,0,142.301631910686,0,26,5.80452520569117,Inf,0.00311804008908686,27,3,0,9
140,63000,45000,21,0.490214173897155,0,131.172354811014,0,32,5.79356082337013,Inf,0.00311804008908686,29,3,0,8
140,63000,45000,22,0.37996875704736,0,144.661505284271,0,31,5.76597855354528,Inf,0.00311804008908686,34,3,0,10
140,63000,45000,23,0.446716477612235,0,136.65367417917,0,43,5.56079494565612,Inf,0.00311804008908686,32,3,0,9
140,63000,45000,24,0.476379833974489,0,132.940187051671,0,29,5.7538809275216,Inf,0.00311804008908686,37,3,0,10
140,63000,45000,25,0.427046652082233,0,139.061425276746,0,30,5.87736370153604,Inf,0.00311804008908686,26,3,0,9
140,63000,45000,26,0.437641864898098,0,137.769711233396,0,32,5.75507721963421,Inf,0.00311804008908686,31,3,0,9
140,63000,45000,27,0.457936286105117,0,135.261080876947,0,33,5.74700274869875,Inf,0.00311804008908686,27,3,0,11
140,63000,45000,28,0.433396905663732,0,138.28868355726,0,35,5.72176926454706,Inf,0.00311804008908686,39,3,0,7
140,63000,45000,29,0.474956946289447,0,133.12068042027,0,35,5.6464507717738,Inf,0.00311804008908686,31,3,0,10
140,63000,45000,30,0.408637474752962,0,141.277693450405,0,28,5.94707988112392,Inf,0.00311804008908686,34,3,0,8
140,63000,45000,31,0.442140981766165,0,137.217523986147,0,35,5.77272993110547,Inf,0.00311804008908686,32,3,0,8
140,63000,45000,32,0.436773251555152,0,137.876063509548,0,31,5.72336777721144,Inf,0.00311804008908686,31,3,0,10
140,63000,45000,33,0.39388671878215,0,143.028746139446,0,30,5.78799178493982,Inf,0.00311804008908686,32,3,0,9
140,63000,45000,34,0.467183673335012,0,134.102431828145,0,32,5.89944236638594,Inf,0.00311804008908686,27,3,0,10
140,63000,45000,35,0.428687219854584,0,138.862201880537,0,29,5.87834259543373,Inf,0.00311804008908686,29,3,0,8
140,63000,45000,36,0.408643532396045,0,141.276969893264,0,28,5.90876391664288,Inf,0.00311804008908686,38,3,0,8
140,63000,45000,37,0.440862687387757,0,137.374637801565,0,27,5.9143791874874,Inf,0.00311804008908686,48,3,0,10
140,63000,45000,38,0.384550968975979,0,144.125994262736,0,38,5.69836089265714,Inf,0.00311804008908686,27,3,0,9
140,63000,45000,39,0.450466422056405,0,136.189818513231,0,34,5.70037502076856,Inf,0.00311804008908686,31,3,0,8
140,63000,45000,40,0.518977311822116,0,127.418348582751,0,28,6.03384321658295,Inf,0.00311804008908686,39,3,0,8
140,63000,45000,41,0.457198175464241,0,135.353134840354,0,33,5.65707671957672,Inf,0.00311804008908686,34,3,0,9
140,63000,45000,42,0.398267843297992,0,142.510911862917,0,26,5.81530720219736,Inf,0.00311804008908686,30,3,0,10
140,63000,45000,43,0.457440086123882,0,135.322971688722,0,21,6.0203797096082,Inf,0.00311804008908686,29,3,0,8
140,63000,45000,44,0.509003270798045,0,128.732504744442,0,25,5.98372098234292,Inf,0.00311804008908686,36,3,0,9
140,63000,45000,45,0.423087060512233,0,139.541089129889,0,29,5.823408506994,Inf,0.00311804008908686,29,3,0,9
140,63000,45000,46,0.4267568070295,0,139.096593136648,0,34,5.86575173441356,Inf,0.00311804008908686,40,3,0,9
140,63000,45000,47,0.369251601242475,0,145.906316975425,0,35,5.7963741584977,Inf,0.00311804008908686,30,3,0,9
140,63000,45000,48,0.504444235938614,0,129.3287456231,0,37,5.76530418476584,Inf,0.00311804008908686,31,3,0,8
